id	level	description
RF01835	Rfam	ribosomal frameshift site
RF01836	Rfam	ribosomal frameshift site
RF01837	Rfam	togavirus ribosomal frameshift element
RF01838	Rfam	sobemovirus ribosomal frameshift elemental
RF01839	Rfam	eastern equine encephalitis ribosomal frameshift element
RF01840	Rfam	ribosomal frameshift element
RF01841	Rfam	venezuelan equine encephalitis virus ribosomal frameshift element
RF01842	Rfam	mycoplasma ribosomal frameshift element
RF01843	Rfam	neiserria ribosomal frameshift element
RF01844	Rfam	SmY spliceosomal RNA
RF01845	Rfam	Early nodulin 40
RF01846	Rfam	Fungal small nucleolar RNA U3
RF01847	Rfam	Plant small nucleolar RNA U3
RF01848	Rfam	ACEA small nucleolar RNA U3
RF01849	Rfam	Alphaproteobacteria transfer-messenger RNA
RF01850	Rfam	Betaproteobacteria transfer-messenger RNA
RF01851	Rfam	Cyanobacteria transfer-messenger RNA
RF01852	Rfam	Selenocysteine transfer RNA
RF01853	Rfam	Mitochondrial DNA control region secondary structure A
RF01854	Rfam	Bacterial large signal recognition particle RNA
RF01855	Rfam	Plant signal recognition particle RNA
RF01856	Rfam	Protozoan signal recognition particle RNA
RF01857	Rfam	Archaeal signal recognition particle RNA
RF01858	Rfam	RNA Staph. aureus F
RF01859	Rfam	Phenylalanine leader peptide
RF01860	Rfam	A. fumigatus snoRNA Afu_455
RF01861	Rfam	Trypanosomatid snoRNA TB9Cs1H1
RF01862	Rfam	Trypanosomatid snoRNA TB10Cs4H2
RF01863	Rfam	Trypanosomatid snoRNA TB10Cs2H2
RF01864	Rfam	small nucleolar RNA snoR21
RF01865	Rfam	Manganese dependent ribozyme in Vg1 mRNA
RF01866	Rfam	C. elegans snoRNA ceN33
RF01867	Rfam	caulobacter sRNA CC2171
RF01868	Rfam	MAP kinase and growth arrest RNA conserved region 1
RF01869	Rfam	MAP kinase and growth arrest RNA conserved region 2
RF01870	Rfam	Maternally expressed 3 conserved region 1
RF01871	Rfam	Metastasis associated lung adenocarcinoma transcript 1
RF01872	Rfam	Maternally expressed 3 conserved region 2
RF01873	Rfam	Polled intersex syndrome regulated transcript 1
RF01874	Rfam	Myocardial infarction associated transcript exon 1
RF01875	Rfam	Myocardial infarction associated transcript exon 5 conserved region 1
RF01876	Rfam	Myocardial infarction associated transcript exon 5 conserved region 2
RF01877	Rfam	Myocardial infarction associated transcript exon 5 conserved region 3
RF01878	Rfam	PRINS RNA
RF01879	Rfam	Non-coding RNA LOC285194
RF01880	Rfam	X-chromosome inactivation gene exon 1
RF01881	Rfam	X-chromosome inactivation gene exon 4
RF01882	Rfam	Taurine upregulated gene 1 conserved region 1
RF01883	Rfam	Taurine upregulated gene 1 conserved region 2
RF01884	Rfam	Non-coding RNA BC040587
RF01885	Rfam	Heat shock gene hsromega conserved region 1
RF01886	Rfam	Heat shock gene hsromega conserved region 2
RF01887	Rfam	Embryonic ventral forebrain RNA 1 conserved region 1
RF01888	Rfam	Embryonic ventral forebrain RNA 1 conserved region 2
RF01889	Rfam	LincRNA-p21 conserved region 1
RF01890	Rfam	LincRNA-p21 conserved region 2
RF01891	Rfam	Taurine upregulated gene 1 conserved region 3
RF01892	Rfam	Taurine upregulated gene 1 conserved region 4
RF01893	Rfam	Prostate cancer antigen RNA 3 conserved region 1
RF01894	Rfam	Prostate cancer antigen RNA 3 conserved region 2
RF01895	Rfam	microRNA mir-193
RF01896	Rfam	microRNA mir-142
RF01897	Rfam	microRNA mir-188
RF01898	Rfam	microRNA mir-363
RF01899	Rfam	microRNA mir-2241
RF01900	Rfam	microRNA mir-2024
RF01901	Rfam	microRNA mir-284
RF01902	Rfam	microRNA MIR439
RF01903	Rfam	microRNA mir-500
RF01904	Rfam	HOTAIR conserved region 1
RF01905	Rfam	HOTAIR conserved region 2
RF01906	Rfam	HOTAIR conserved region 3
RF01907	Rfam	HOTAIR intron conserved region 4
RF01908	Rfam	HOTAIR intron conserved region 5
RF01909	Rfam	CDKN2B antisense RNA 1 intronic convserved region
RF01910	Rfam	microRNA mir-506
RF01911	Rfam	microRNA MIR2118
RF01912	Rfam	microRNA mir-2807
RF01913	Rfam	microRNA mir-2778
RF01914	Rfam	microRNA mir-932
RF01915	Rfam	microRNA mir-2238
RF01916	Rfam	microRNA mir-988
RF01917	Rfam	microRNA MIR2587
RF01918	Rfam	microRNA mir-1249
RF01919	Rfam	microRNA mir-1419
RF01920	Rfam	microRNA mir-764
RF01921	Rfam	microRNA mir-1296
RF01922	Rfam	microRNA mir-654
RF01923	Rfam	microRNA mir-711
RF01924	Rfam	microRNA mir-2774
RF01925	Rfam	microRNA MIR1428
RF01926	Rfam	microRNA mir-981
RF01927	Rfam	microRNA MIR1222
RF01928	Rfam	Maternal intergenic circadian oscillating RNA 1
RF01929	Rfam	Bithoraxoid conserved region 1
RF01930	Rfam	Bithoraxoid conserved region 2
RF01931	Rfam	Bithoraxoid conserved region 3
RF01932	Rfam	Bithoraxoid conserved region 4
RF01933	Rfam	Bithoraxoid conserved region 5
RF01934	Rfam	Bithoraxoid conserved region 6
RF01935	Rfam	Bithoraxoid conserved region 7
RF01936	Rfam	microRNA mir-63
RF01937	Rfam	microRNA mir-2780
RF01938	Rfam	microRNA mir-1251
RF01939	Rfam	microRNA mir-761
RF01940	Rfam	microRNA hvt-mir-H9
RF01941	Rfam	microRNA MIR1223
RF01942	Rfam	microRNA mir-1937
RF01943	Rfam	microRNA mir-999
RF01944	Rfam	microRNA mir-2518
RF01945	Rfam	microRNA mir-1388
RF01946	Rfam	KCNQ1 overlapping transcript 1 conserved region 1
RF01947	Rfam	KCNQ1 overlapping transcript 1 conserved region 2
RF01948	Rfam	KCNQ1 overlapping transcript 1 conserved region 3
RF01950	Rfam	KCNQ1 overlapping transcript 1 conserved region 5
RF01951	Rfam	SOX2 overlapping transcript exon 1
RF01952	Rfam	SOX2 overlapping transcript exon 2
RF01953	Rfam	SOX2 overlapping transcript exon 3
RF01954	Rfam	SOX2 overlapping transcript exon 4
RF01955	Rfam	Nuclear enriched abundant transcript 1 conserved region 1
RF01956	Rfam	Nuclear enriched abundant transcript 1 conserved region 2
RF01957	Rfam	Nuclear enriched abundant transcript 1 conserved region 3
RF01958	Rfam	EGOT conserved intronic region
RF01961	Rfam	KCNQ1 downstream neighbour
RF01962	Rfam	Rhabdomyosarcoma 2 associated transcript conserved region 1
RF01963	Rfam	Rhabdomyosarcoma 2 associated transcript conserved region 2
RF01964	Rfam	Rhabdomyosarcoma 2 associated transcript conserved region 3
RF01965	Rfam	Rhabdomyosarcoma 2 associated transcript conserved region 4
RF01966	Rfam	Rhabdomyosarcoma 2 associated transcript conserved region 5
RF01967	Rfam	Rhabdomyosarcoma 2 associated transcript conserved region 6
RF01968	Rfam	Rhabdomyosarcoma 2 associated transcript conserved region 7
RF01969	Rfam	Rhabdomyosarcoma 2 associated transcript conserved region 8
RF01970	Rfam	Rhabdomyosarcoma 2 associated transcript conserved region 9
RF01971	Rfam	Rhabdomyosarcoma 2 associated transcript conserved region 10
RF01972	Rfam	H19 conserved region 1
RF01973	Rfam	H19 conserved region 2
RF01974	Rfam	H19 conserved region 3
RF01975	Rfam	HOX antisense intergenic RNA myeloid 1 conserved region 1
RF01976	Rfam	HOX antisense intergenic RNA myeloid 1 conserved region 2
RF01977	Rfam	HOX antisense intergenic RNA myeloid 1 conserved region 3
RF01978	Rfam	HOX antisense intergenic RNA myeloid 1 conserved region 4
RF01979	Rfam	HOX antisense intergenic RNA myeloid 1 conserved region 5
RF01980	Rfam	Nkx2-2 antisense
RF01981	Rfam	Prostate-specific transcript 1
RF01982	Rfam	Pyrrolysine insertion sequence 1
RF01983	Rfam	Pregnancy induced noncoding RNA
RF01984	Rfam	ZEB2 antisense RNA 1 conserved region 1
RF01985	Rfam	ZEB2 antisense RNA 1 conserved region 2
RF01986	Rfam	ZEB2 antisense RNA 1 conserved region 3
RF01987	Rfam	ZEB2 antisense RNA 1 conserved region 4
RF01988	Rfam	Selenocysteine insertion sequence 2
RF01989	Rfam	Selenocysteine insertion sequence 3
RF01990	Rfam	Selenocysteine insertion sequence 4
RF01991	Rfam	Selenocysteine insertion sequence 5
RF01992	Rfam	Viral integration site 1
RF01996	Rfam	microRNA mir-995
RF01997	Rfam	microRNA mir-969
RF01998	Rfam	Group II catalytic intron D1-D4-1
RF01999	Rfam	Group II catalytic intron D1-D4-2
RF02000	Rfam	microRNA MIR1846
RF02001	Rfam	Group II catalytic intron D1-D4-3
RF02002	Rfam	microRNA mir-720
RF02003	Rfam	Group II catalytic intron D1-D4-4
RF02004	Rfam	Group II catalytic intron D1-D4-5
RF02005	Rfam	Group II catalytic intron D1-D4-6
RF02006	Rfam	microRNA mir-1253
RF02007	Rfam	microRNA mir-1237
RF02008	Rfam	microRNA mir-621
RF02009	Rfam	microRNA mir-987
RF02010	Rfam	microRNA mir-3180
RF02011	Rfam	microRNA mir-575
RF02012	Rfam	Group II catalytic intron D1-D4-7
RF02013	Rfam	microRNA mir-1280
RF02014	Rfam	microRNA mir-1178
RF02015	Rfam	microRNA mir-1287
RF02016	Rfam	microRNA mir-1183
RF02017	Rfam	microRNA mir-1912
RF02018	Rfam	microRNA mir-1207
RF02019	Rfam	microRNA mir-1265
RF02020	Rfam	microRNA mir-25
RF02021	Rfam	microRNA mir-3179
RF02022	Rfam	microRNA mir-1275
RF02023	Rfam	microRNA mir-1208
RF02024	Rfam	microRNA mir-1180
RF02025	Rfam	microRNA mir-3017
RF02026	Rfam	microRNA mir-2833
RF02027	Rfam	microRNA MIR2907
RF02028	Rfam	microRNA mir-1827
RF02029	Rfam	sraA
RF02030	Rfam	tp2
RF02031	Rfam	tpke11
RF02032	Rfam	Giant, ornate, lake- and Lactobacillales-derived (GOLLD) RNA
RF02033	Rfam	HNH endonuclease-associated RNA and ORF (HEARO) RNA
RF02034	Rfam	IMES-1 RNA motif
RF02035	Rfam	IMES-2 RNA motif
RF02036	Rfam	IMES-3 RNA motif
RF02037	Rfam	IMES-4 RNA motif
RF02038	Rfam	SPRY4-IT1 conserved region 1
RF02039	Rfam	SPRY4-IT1 conserved region 2
RF02040	Rfam	HOXA transcript at the distal tip, conserved region 1
RF02041	Rfam	HOXA transcript at the distal tip, conserved region 2
RF02042	Rfam	HOXA transcript at the distal tip, conserved region 3
RF02043	Rfam	HOXA transcript at the distal tip, conserved region 4
RF02044	Rfam	CDKN2B antisense RNA 1 convserved region 2
RF02045	Rfam	CDKN2B antisense RNA 1 convserved region 3
RF02046	Rfam	Sphinx_ conserved region 1
RF02047	Rfam	Sphinx conserved region 2
RF02048	Rfam	Salmonella enterica conserved region STnc30
RF02049	Rfam	Salmonella enterica sRNA STnc460
RF02050	Rfam	Salmonella enterica sRNA STnc470
RF02051	Rfam	Enterobacterial sRNA STnc450
RF02052	Rfam	Enterobacterial sRNA STnc630
RF02053	Rfam	Enterobacterial sRNA STnc430
RF02054	Rfam	Salmonella enterica sRNA STnc420
RF02055	Rfam	Enterobacterial sRNA STnc380
RF02056	Rfam	Salmonella sRNA STnc390
RF02057	Rfam	Salmonella enterica sRNA STnc40
RF02058	Rfam	Gammaproteobacterial sRNA STnc400
RF02059	Rfam	Salmonella enterica sRNA STnc40
RF02060	Rfam	Enterobacterial sRNA STnc410
RF02061	Rfam	microRNA mir-301
RF02062	Rfam	Salmonella enterica sRNA STnc361
RF02063	Rfam	Salmonella enterica sRNA STnc350
RF02064	Rfam	Enterobacterial sRNA STnc370
RF02065	Rfam	Enterobacterial sRNA STnc340
RF02066	Rfam	Salmonella enterica sRNA STnc320
RF02067	Rfam	Salmonella enterica sRNA STnc310
RF02068	Rfam	Enterobacterial sRNA STnc480
RF02069	Rfam	Enterobacterial sRNA STnc70
RF02070	Rfam	Salmonella enterica sRNA STnc300
RF02071	Rfam	Salmonella enterica sRNA STnc280
RF02072	Rfam	Salmonella enterica sRNA STnc590
RF02073	Rfam	Salmonella enterica sRNA STnc260
RF02074	Rfam	Enterobacterial sRNA STnc240
RF02075	Rfam	Enterobacterial sRNA STnc230
RF02076	Rfam	Gammaproteobacterial sRNA STnc100
RF02077	Rfam	Salmonella enterica sRNA STnc220
RF02078	Rfam	Salmonella enterica sRNA STnc210
RF02079	Rfam	Enterobacterial sRNA STnc180
RF02080	Rfam	Salmonella enterica sRNA STnc170
RF02081	Rfam	Enterobacterial sRNA STnc550
RF02082	Rfam	Enterobacterial sRNA STnc540
RF02083	Rfam	OrzO-P RNA antitoxin family
RF02084	Rfam	Enterobacteria sRNA STnc130
RF02085	Rfam	Yellow-achaete intergenic RNA conserved region 1
RF02086	Rfam	Yellow-achaete intergenic RNA conserved region 2
RF02087	Rfam	Yellow-achaete intergenic RNA conserved region 3
RF02088	Rfam	Enterobacterial sRNA STnc510
RF02089	Rfam	CLRN1 antisense RNA 1 conserved region
RF02090	Rfam	DAOA antisense RNA 1 conserved region 1
RF02091	Rfam	DAOA antisense RNA 1 conserved region 2
RF02092	Rfam	mir-2970 microRNA precursor
RF02093	Rfam	mir-2968 microRNA precursor
RF02094	Rfam	mir-1803 microRNA precursor
RF02095	Rfam	mir-2985-2 microRNA precursor
RF02096	Rfam	mir-2973 microRNA precursor
RF02097	Rfam	mir-1662 microRNA precursor
RF02098	Rfam	DiGeorge syndrome critical region gene 5 conserved region
RF02099	Rfam	rivX sRNA
RF02100	Rfam	Translational regulator of tfoXVC
RF02101	Rfam	Highly up-regulated in liver cancer conserved region
RF02102	Rfam	Disrupted in schizophrenia 2 conserved region
RF02103	Rfam	Deleted in lymphocytic leukemia 1 conserved region 1
RF02104	Rfam	Deleted in lymphocytic leukemia 1 conserved region 2
RF02105	Rfam	Deleted in lymphocytic leukemia 2 conserved region 1
RF02106	Rfam	Deleted in lymphocytic leukemia 2 conserved region 2
RF02107	Rfam	Deleted in lymphocytic leukemia 2 conserved region 3
RF02108	Rfam	Deleted in lymphocytic leukemia 2 conserved region 4
RF02109	Rfam	Deleted in lymphocytic leukemia 2 conserved region 5
RF02110	Rfam	Deleted in lymphocytic leukemia 2 conserved region 6
RF02111	Rfam	IS009
RF02112	Rfam	DLG2 antisense RNA 1 conserved region 1
RF02113	Rfam	DLG2 antisense RNA 1 conserved region 2
RF02114	Rfam	FAM13A antisense RNA 1 conserved region 1
RF02115	Rfam	FAM13A antisense RNA 1 conserved region 2
RF02116	Rfam	FAS antisense RNA 1 conserved region
RF02117	Rfam	FMR1 antisense RNA 1 conserved region 1
RF02118	Rfam	FMR1 antisense RNA 1 conserved region 2
RF02119	Rfam	FTX transcript, XIST regulator conserved region 1
RF02120	Rfam	FTX transcript, XIST regulator conserved region 2
RF02121	Rfam	FTX transcript, XIST regulator conserved region 3
RF02122	Rfam	FTX transcript, XIST regulator conserved region 5
RF02123	Rfam	FTX transcript, XIST regulator conserved region 4
RF02124	Rfam	JPX transcript, XIST activator conserved region 1
RF02125	Rfam	JPX transcript, XIST activator conserved region 2
RF02126	Rfam	Ghrelin opposite strand RNA conserved region
RF02127	Rfam	GNAS antisense RNA 1 conserved region 1
RF02128	Rfam	GNAS antisense RNA 1 conserved region 2
RF02129	Rfam	GNAS antisense RNA 1 conserved region 3
RF02130	Rfam	GNAS antisense RNA 1 conserved region 4
RF02131	Rfam	GNAS antisense RNA 1 conserved region 5
RF02132	Rfam	HOXB13 antisense RNA 1 conserved region 1
RF02133	Rfam	HOXB13 antisense RNA 1 conserved region 2
RF02134	Rfam	HTT antisense RNA 1 conserved region 1
RF02135	Rfam	HTT antisense RNA 1 conserved region 2
RF02136	Rfam	HTT antisense RNA 1 conserved region 3
RF02137	Rfam	HOXA11 antisense RNA 1 conserved region 1
RF02138	Rfam	HOXA11 antisense RNA 1 conserved region 2
RF02139	Rfam	HOXA11 antisense RNA 1 conserved region 3
RF02140	Rfam	HOXA11 antisense RNA 1 conserved region 4
RF02141	Rfam	HOXA11 antisense RNA 1 conserved region 5
RF02142	Rfam	HOXA11 antisense RNA 1 conserved region 6
RF02143	Rfam	Hydatidiform mole associated and imprinted conserved region 1
RF02144	Rfam	rsmX
RF02145	Rfam	Maternally expressed 8 exon 1
RF02146	Rfam	Maternally expressed 8 exon 2
RF02147	Rfam	Maternally expressed 8 exon 3
RF02148	Rfam	MEST intronic transcript 1, antisense RNA conserved region 1
RF02149	Rfam	MEST intronic transcript 1, antisense RNA conserved region 2
RF02150	Rfam	MEST intronic transcript 1, antisense RNA conserved region 3
RF02151	Rfam	MER1 repeat containing imprinted transcript 1 conserved region 1
RF02152	Rfam	MER1 repeat containing imprinted transcript 1 conserved region 2
RF02153	Rfam	Neighbour of BRCA1 gene 2 converved region
RF02154	Rfam	Non-protein coding RNA, upstream of F2R/PAR1 conserved region 1
RF02155	Rfam	Non-protein coding RNA, upstream of F2R/PAR1 conserved region 2
RF02156	Rfam	NPPA antisense RNA 1 conserved region 1
RF02157	Rfam	NPPA antisense RNA 1 conserved region 2
RF02158	Rfam	NPPA antisense RNA 1 conserved region 3
RF02159	Rfam	Prostate androgen-regulated transcript 1 conserved region 1
RF02160	Rfam	Prostate androgen-regulated transcript 1 conserved region 2
RF02161	Rfam	Prostate androgen-regulated transcript 1 conserved region 3
RF02162	Rfam	XIST RNA A repeat
RF02163	Rfam	Small nucleolar RNA sR-tMet
RF02164	Rfam	Pvt1 oncogene conserved region 1
RF02165	Rfam	Pvt1 oncogene conserved region 2
RF02166	Rfam	Pvt1 oncogene conserved region 3
RF02167	Rfam	Pvt1 oncogene conserved region 4
RF02168	Rfam	Pvt1 oncogene conserved region 5
RF02169	Rfam	Pvt1 oncogene conserved region 6
RF02170	Rfam	Pvt1 oncogene conserved region 7
RF02171	Rfam	RFPL3 antisense RNA 1 conserved region 1
RF02172	Rfam	RFPL3 antisense RNA 1 conserved region 2
RF02173	Rfam	SMAD5 antisense RNA 1 conserved region 1
RF02174	Rfam	SMAD5 antisense RNA 1 conserved region 2
RF02175	Rfam	SMAD5 antisense RNA 1 conserved region 3
RF02176	Rfam	SMAD5 antisense RNA 1 conserved region 4
RF02177	Rfam	Smith-Magenis syndrome chromosome region, candidate 2 conserved region 1
RF02178	Rfam	Smith-Magenis syndrome chromosome region, candidate 2 conserved region 2
RF02179	Rfam	ST7 antisense RNA 1 conserved region 1
RF02180	Rfam	ST7 antisense RNA 1 conserved region 2
RF02181	Rfam	ST7 antisense RNA 2 conserved region 1
RF02182	Rfam	ST7 antisense RNA 2 conserved region 2
RF02183	Rfam	ST7 overlapping transcript 3 conserved region 1
RF02184	Rfam	ST7 overlapping transcript 3 conserved region 2
RF02185	Rfam	ST7 overlapping transcript 3 conserved region 3
RF02186	Rfam	ST7 overlapping transcript 3 conserved region 4
RF02187	Rfam	ST7 overlapping transcript 4 conserved region 1
RF02188	Rfam	ST7 overlapping transcript 4 conserved region 2KST7-OT4_2
RF02189	Rfam	ST7 overlapping transcript 4 conserved region 3
RF02190	Rfam	ST7 overlapping transcript 4 conserved region 4
RF02191	Rfam	T-cell leukemia/lymphoma 6 conserved region 1
RF02192	Rfam	T-cell leukemia/lymphoma 6 conserved region 2
RF02193	Rfam	T-cell leukemia/lymphoma 6 conserved region 3
RF02194	Rfam	Bacterial antisene RNA HPnc0260
RF02195	Rfam	TP53 target 1 conserved region 1
RF02196	Rfam	TP53 target 1 conserved region 2
RF02197	Rfam	TP73 antisense RNA 1 conserved region
RF02198	Rfam	TTC28 antisense RNA 1 conserved region 1
RF02199	Rfam	TTC28 antisense RNA 1 conserved region 2
RF02200	Rfam	TTC28 antisense RNA 1 conserved region 3
RF02201	Rfam	TTC28 antisense RNA 1 conserved region 4
RF02202	Rfam	Urothelial cancer associated 1 conserved region
RF02203	Rfam	WT1 antisense RNA conserved region 1
RF02204	Rfam	WT1 antisense RNA conserved region 2
RF02205	Rfam	WT1 antisense RNA conserved region 3
RF02206	Rfam	WT1 antisense RNA conserved region 4
RF02207	Rfam	WT1 antisense RNA conserved region 5
RF02208	Rfam	WT1 antisense RNA conserved region 6
RF02209	Rfam	WT1 antisense RNA conserved region 7
RF02210	Rfam	WT1 antisense RNA conserved region 8
RF02211	Rfam	ZFAT antisense RNA 1 conserved region 1
RF02212	Rfam	ZFAT antisense RNA 1 conserved region 2
RF02213	Rfam	ZFAT antisense RNA 1 conserved region 3
RF02214	Rfam	microRNA mir-56
RF02215	Rfam	ZNFX1 antisense RNA 1 conserved region 1
RF02216	Rfam	ZNFX1 antisense RNA 1 conserved region 2
RF02217	Rfam	ZNFX1 antisense RNA 1 conserved region 3
RF02218	Rfam	ZNRD1 antisense RNA 1 conserved region 1
RF02219	Rfam	ZNRD1 antisense RNA 1 conserved region 2
RF02220	Rfam	ZNRD1 antisense RNA 1 conserved region 3
RF02221	Rfam	sRNA-Xcc1
RF02222	Rfam	Xanthomonas sRNA sX2
RF02223	Rfam	Proteobacterial sRNA sX4
RF02224	Rfam	Xanthomonadaceae sRNA sX5
RF02225	Rfam	Proteobacterial sRNA sX6
RF02226	Rfam	Xanthomonas sRNA sX7
RF02227	Rfam	Proteobacterial sRNA sX8
RF02228	Rfam	Xanthomonas sRNA sX9
RF02230	Rfam	Proteobacterial sRNA sX11
RF02231	Rfam	Xanthomonas sRNA sX12
RF02232	Rfam	Xanthomonadaceae sRNA sX13
RF02233	Rfam	Xanthomonas sRNA sX14/Xoo3
RF02234	Rfam	Xanthomonadaceae sRNA sX15
RF02235	Rfam	Xanthomonadaceae sRNA asX1
RF02236	Rfam	Xanthomonas sRNA asX2
RF02237	Rfam	Xanthomonas sRNA asX3
RF02238	Rfam	Xanthomonas sRNA asX4/Xoo4
RF02239	Rfam	Xanthomonas sRNA asX6
RF02240	Rfam	Xanthomonadaceae sRNA Xoo1
RF02241	Rfam	Xanthomonadaceae sRNA Xoo2
RF02242	Rfam	Xanthomonadaceae sRNA Xoo5
RF02243	Rfam	Proteobacterial sRNA Xoo8
RF02244	Rfam	microRNA mir-785
RF02245	Rfam	microRNA mir-788
RF02246	Rfam	Six3os1 conserved region 1
RF02247	Rfam	Six3os1 conserved region 2
RF02248	Rfam	Six3os1 conserved region 3
RF02249	Rfam	Six3os1 conserved region 4
RF02250	Rfam	Six3os1 conserved region 5
RF02251	Rfam	Six3os1 conserved region 6
RF02252	Rfam	Six3os1 conserved region 7
RF02253	Rfam	Iron response element II
RF02254	Rfam	microRNA mir-35
RF02255	Rfam	Adaptive response 33 conserved region 1
RF02256	Rfam	Adaptive response 33 conserved region 2
RF02257	Rfam	Adaptive response 33 conserved region 3
RF02258	Rfam	Adaptive response 33 conserved region 4
RF02259	Rfam	Vax2os1 conserved region 1
RF02260	Rfam	MAT2A 3'UTR stem loop A
RF02261	Rfam	MAT2A 3'UTR stem loop B
RF02262	Rfam	MAT2A 3'UTR stem loop C
RF02263	Rfam	MAT2A 3'UTR stem loop D
RF02264	Rfam	MAT2A 3'UTR stem loop E
RF02265	Rfam	MAT2A 3'UTR stem loop F
RF02266	Rfam	XIST 3' intron conserved motif
RF02267	Rfam	Vax2os1 conserved region 2
RF02268	Rfam	MtlS RNA
RF02269	Rfam	Heliobacter pylori small RNA HPnc0580
RF02270	Rfam	Neisseria sigma-E sRNA
RF02271	Rfam	TUC338
RF02272	Rfam	Vax2os1 conserved region 3
RF00127	Rfam	t44 RNA
RF01960	Rfam	Eukaryotic small subunit ribosomal RNA
RF02274	Rfam	AniS
RF02277	Rfam	Hammerhead ribozyme HH10
RF00177	Rfam	Bacterial small subunit ribosomal RNA
RF01959	Rfam	Archaeal small subunit ribosomal RNA
RF00005	Rfam	tRNA
