SeqID	Architecture
57665	_gap_,51735
93034	_gap_
130497	_gap_,57667,57667
130502	48452
57539	82171,50978,_gap_
1965	50249,116742,110993
26499	50729,46785,50729
4148	_gap_,53300,57184,57196,58002
161145	_gap_
57475	_gap_,50729,50729,_gap_,47031,_gap_
9741	_gap_
6382	_gap_
23369	_gap_,48371
5283	_gap_
384	52768
388	52540
64342	64268,_gap_
51109	_gap_,51735
60526	53474
145226	_gap_,51735
23503	_gap_,57903,_gap_
114818	_gap_,54695,_gap_,117281
388931	_gap_,103473
5890	_gap_,52540,_gap_
80304	69322,_gap_
2281	54534,_gap_
51639	54928
677	_gap_,90229,90229,_gap_
9540	50129,51735
87	47576,_gap_,46966,46966,46966,46966,47473
653140	_gap_
50618	47473,_gap_,47473,_gap_,50044,50044,50044,50044,50044,48065,50729,49562
8816	50978,_gap_
55218	53098,_gap_
55334	_gap_
9766	_gap_,57535,_gap_
8648	47459,55785,55785,_gap_,69125,_gap_
6430	54928,_gap_
64093	_gap_,100895,57610,_gap_,57610,47473
79172	_gap_
6547	_gap_,141072,141072,_gap_
51277	52540,46565
22979	48371,_gap_
51241	_gap_
55333	50156,_gap_
8747	_gap_,55486,57552,_gap_
5443	_gap_
8748	_gap_,55486,57552,_gap_
1788	_gap_,63748,_gap_,53335
23508	48452
4293	_gap_,50044,56112,_gap_
1838	47473,47473,57850,_gap_
22990	_gap_
26037	_gap_,111347,_gap_,50156,_gap_
10890	52540
150946	_gap_,47769
3030	_gap_,52096,51735,48179,48179
3032	_gap_,53901,53901
165082	_gap_,111418,_gap_,81321
85465	_gap_
26094	_gap_,50978
92749	_gap_
9381	49562,_gap_,49562,49562,_gap_,49562,49562,_gap_,49562,_gap_,49562,_gap_
339778	_gap_
130106	47473
54978	_gap_,103481,_gap_
5663	_gap_
1058	47113
56896	51338,51556,51338,_gap_
89932	82895,_gap_,82895,82895,82895,82895,_gap_,57362,_gap_,48726,48726,48726,_gap_
22924	47576,140612
54867	_gap_
60509	_gap_,53187,_gap_
101928143	50729,_gap_
3795	53613
10669	_gap_,47473,_gap_
641371	53474
10965	_gap_,53474
10113	50998,_gap_
641372	53474
83544	52058
9240	_gap_
91748	_gap_,46689,_gap_
339779	_gap_
8884	_gap_
145482	50129,51735,50129
57862	_gap_,57667,57667,57667,_gap_
51374	_gap_
790	52021,52317,52440,56059,48108,52440,56059,52335,51556,51338,_gap_,53671,_gap_
7781	_gap_,161111,160240
51004	51905,_gap_
285126	46565,46565,_gap_
57159	57850,57845,_gap_
4358	_gap_
80127	_gap_
2976	_gap_,50978,_gap_
4329	53720
338917	_gap_,46689,_gap_
5826	90123,52540
9784	64268,_gap_
55237	_gap_,48295,_gap_
130557	_gap_,57667,57667,_gap_,57667,57667,57667,_gap_
646658	_gap_
5496	_gap_,81606,_gap_
4053	_gap_,57581,57196,57581,_gap_,57184,57184,57196,57196,57184,57184,57196,57581,57196,57196,57581,57184
29959	_gap_,56112,_gap_
200634	_gap_
26160	50978,69322,_gap_,48371,48452,_gap_
9870	_gap_,81296,_gap_,56204
56252	_gap_,52540
64838	_gap_,49265,_gap_
1743	_gap_,51230,52777
2646	53697,53697
84226	_gap_
84450	_gap_,57667,57667,_gap_,57667,_gap_,57667,57667,_gap_
83694	_gap_,116846,_gap_,56112
79635	_gap_
5228	57501,_gap_
11321	52540,_gap_
27030	55874,54211,_gap_,118116,_gap_
9913	_gap_
22950	_gap_,49879,_gap_
9553	_gap_
79696	_gap_
9577	_gap_
10972	_gap_
2355	_gap_,57959,_gap_
151056	_gap_,52266,_gap_,52266,_gap_,52266,_gap_
2353	_gap_,57959,_gap_
122953	_gap_,57959
5500	_gap_,56300
10538	57959,_gap_
55640	_gap_,103473
245711	_gap_
23093	_gap_,56059,_gap_
55006	_gap_,53335
23160	50978,_gap_
388939	_gap_
79745	48403,74924,_gap_,74924,74924
238	_gap_,49899,57424,49899,_gap_,56112,_gap_
112752	_gap_
55668	_gap_
51646	_gap_
2103	_gap_,57716,48508,_gap_
81606	_gap_
253558	69593
22846	_gap_
23357	_gap_,56219,_gap_
145497	52047,_gap_
92291	54001,49758,47473
79623	_gap_,53448,50370
64207	_gap_,57850
85457	_gap_
283576	_gap_
57156	_gap_
440854	54001,49758,47473
58157	46458
29954	_gap_,82109,_gap_
7498	54292,47741,56176,55447,54665,56003
84661	_gap_
51072	_gap_
6683	_gap_,52540
55676	_gap_,161111,_gap_
122945	51735,_gap_
58484	47986,52540,_gap_,52047
10598	103111,55961
55622	_gap_,48452
145501	_gap_,82895,_gap_
4052	_gap_,57196,_gap_,57581,57196,57581,_gap_,57184,57184,57184,57184,57196,_gap_,57581,57196,57196,57581,57184
9517	_gap_,53383
8846	_gap_,51197
25780	48366,47473,57889,_gap_
283579	_gap_
57143	_gap_,56112,_gap_
25940	_gap_
51232	57184,_gap_,57603,57603,57262,57262,57262,57603,57603,57603,57603,_gap_
9637	_gap_
145508	_gap_
5212	69848,_gap_,53300,53300
7253	52058,_gap_,81321,_gap_
6801	_gap_,50978
54497	_gap_,48371,_gap_,48371
2957	47396,_gap_,50784
5610	54768,54768,_gap_,56112
6400	_gap_,57440,81901,81901,81901
100505876	_gap_
10153	_gap_,48371,_gap_
2581	51445,_gap_
55471	_gap_,53335,_gap_
8477	81321
54207	_gap_,81324,81324,_gap_
23683	_gap_,57889,_gap_,57889,_gap_,50729,56112
55812	_gap_
25797	_gap_,53187
10602	_gap_
11099	54236,47031,50729,_gap_,52799
64225	_gap_,52540,48340
161436	50978,50978,50998,50998,50998,50978
130589	74650
6432	54928,57756,_gap_
90957	_gap_,46934,_gap_,90229,_gap_,52540,_gap_
123016	48452,48452
729967	82185
100271715	_gap_,48065,_gap_
6654	47113,_gap_,48065,50729,48366,_gap_
1112	_gap_,46785,_gap_
344387	56112,_gap_
90141	47473
8491	56112,_gap_
55775	_gap_,56024,56024
130733	_gap_
80745	_gap_,143437,53335
56659	81324,81324,_gap_
5700	_gap_,52540
400950	_gap_
801	47473
91461	_gap_,56112,_gap_
9167	_gap_,81419
170850	54695,_gap_,81324,_gap_
57504	_gap_,46689,_gap_
80017	160920,_gap_
165140	_gap_,81321,_gap_
23498	51182,51182
678	_gap_,90229,90229,_gap_
63892	_gap_,48371,_gap_,48371,_gap_
440193	116907,_gap_
130271	_gap_,50729,50729,_gap_,47031,_gap_
55671	50729,48371,_gap_
79820	_gap_
64240	52540,_gap_
64241	52540,_gap_
123036	_gap_,49562,49562
10128	_gap_
5495	81606,81601,_gap_
9321	_gap_
9581	50993,53474
79823	_gap_,53335
6496	_gap_,46689,_gap_
10736	_gap_,46689,_gap_
55133	_gap_,158832,53098,47781,47781,50249
4707	_gap_
5581	49562,57889,57889,_gap_,56112
2034	47459,55785,55785,_gap_
101805491	_gap_
90423	_gap_,160527
5281	_gap_
79890	_gap_,55550,_gap_,109993,_gap_
9655	_gap_,55550,158235
388948	_gap_
100134259	_gap_
5641	_gap_
90411	47473
57217	_gap_,48452,48452
805	_gap_,47473
9950	_gap_
4072	_gap_,57610,_gap_
4436	_gap_,48334,52540
2956	_gap_,63748,_gap_,55271,_gap_,48334,52540
80204	_gap_,81383,51126,51126,51126
3344	_gap_,46785,_gap_
129285	_gap_
1113	_gap_
11037	_gap_,49447
3705	_gap_,56059,_gap_
286749	_gap_,49447,47396,_gap_,50784
64112	_gap_
11036	47396,_gap_,50784
26175	_gap_
84520	_gap_
55148	_gap_,57903,_gap_
3973	52058,_gap_,81321,_gap_
55727	_gap_,54695,54695,_gap_
2492	52058,_gap_,81321,_gap_
9378	49899,49899,49899,49899,49899,49899,_gap_
341947	81431
145270	_gap_
90050	_gap_
51130	48403,48403,158235
51676	_gap_,48403,_gap_,158235
78990	54001
57062	_gap_,52540,52540,_gap_
494143	110857,_gap_
27248	_gap_,50911,_gap_,50911,_gap_
10936	_gap_,81321,_gap_
23198	_gap_,48371,_gap_,48371
83982	_gap_
57718	_gap_,48371,_gap_
388951	_gap_,143113
129852	_gap_
866	56574
5265	56574
400954	50998,51004,50978,50998,_gap_,50978
57142	_gap_
130162	48371
6233	54236,57829
4528	_gap_,52540,50447,52156,50447
256394	56574
327657	56574
55704	116907,_gap_
145264	56574
5267	56574
5104	56574
12	56574
145258	_gap_,46689
23405	_gap_,52540,_gap_,101690,_gap_,69065,_gap_,69065,54768
112942	_gap_
57223	50729,_gap_,48371
79789	47576,_gap_
87178	54211,55666,46915,54211,55666,54791,50249
161176	_gap_,46966,46966,_gap_,46966,46966,46966,_gap_
9623	50904
8115	50904
2202	_gap_,57196,57184,_gap_
624	_gap_,81321,_gap_
55102	_gap_
114800	_gap_
7444	56112,_gap_
51527	103107
122481	_gap_,51735,52540
10914	81301,81631,55003,_gap_
55120	_gap_,57850
7443	56112
53335	_gap_,57667,_gap_,57667,57667
283598	_gap_
64919	_gap_,57667,_gap_,57667,57667
64895	81301,81631,55003,_gap_
84193	_gap_,82199,81822,_gap_
5966	49417,81296,_gap_
150962	_gap_,55120
5194	_gap_,50044,_gap_
84439	_gap_,50952,56487
84542	_gap_
10858	_gap_,48264
2009	_gap_,50998,50978
339804	_gap_
130872	55961
9736	_gap_,54001,_gap_,48371,48371,_gap_
51466	50729,_gap_,118370
123096	103506
283600	103506
7453	47060,52374
7514	_gap_,48371,48371
79446	_gap_,50978
57596	_gap_
8788	_gap_,57196,57196,57196,57196,_gap_
1735	_gap_,52833
1778	_gap_,52540,52540,52540,52540,_gap_
3320	_gap_,55874,_gap_,54211,_gap_,110942
55778	_gap_
84140	_gap_
10575	48592,54849,52029,_gap_
9895	50978,_gap_,50985
10678	_gap_
200728	_gap_
23301	_gap_,47576,_gap_
122416	48403,_gap_
7187	57850,49599,49599,57953,49599
5013	46689,_gap_
51057	_gap_,50978,_gap_
81693	_gap_
9578	_gap_,56112,_gap_,57889,50729,_gap_
7360	_gap_,53448,_gap_
91828	_gap_
7127	_gap_
1983	100966,75689,48371
51542	_gap_
57162	_gap_
29094	49899
54812	_gap_
9792	_gap_
6509	118215
23177	_gap_,46966
5861	52540
10097	53067,53067
1152	48034,55931
200734	50729,_gap_
4211	_gap_,46689,_gap_
115708	53335
9529	63491,_gap_,63491,63491,63491
54465	_gap_
3831	_gap_,48452,48452,_gap_
116143	50978
5534	47473
56902	_gap_,54791
25927	_gap_
5341	50729,46785,50729
200558	49879,_gap_
9938	50729,48350,_gap_
7517	47789,52540
27302	_gap_,57501
200504	_gap_
56287	_gap_
84168	53300,_gap_
79038	_gap_,57903,_gap_
2673	56235,53697
23368	54236,_gap_,48403,50044
27247	_gap_,110836,117916
122402	_gap_,52540,_gap_,63748,_gap_
22848	56112,_gap_
307	47874
26153	_gap_,52540,_gap_
4084	_gap_,47459,_gap_
64423	48371,_gap_,101447,_gap_
151516	_gap_,50630
5093	54791,54791,_gap_,54791
54980	_gap_
7072	54928,54928,54928,_gap_
122622	_gap_,52540,_gap_
51449	_gap_,51905,_gap_
207	50729,56112
6637	50182
84908	_gap_
7039	_gap_,57196,_gap_
119	_gap_,53639,_gap_
283638	49879,_gap_
344018	_gap_,47459,_gap_
165530	_gap_,56436
50489	_gap_,56436
25806	_gap_,46689,_gap_
525	_gap_,52540,_gap_
113419	_gap_
113146	_gap_,50156,_gap_
79998	_gap_,48403,_gap_
55038	_gap_
55577	53067,53067
29933	81321,_gap_
3714	_gap_,57196,57196,57196,57184,57196,57196,57196,57184,_gap_
256281	55811
2972	57783,47954,47954,_gap_
84693	54593
10199	_gap_
400961	_gap_
27332	_gap_,54928,_gap_,54928,54928,_gap_,57667
90135	_gap_,54695,_gap_
23241	_gap_
647310	_gap_
9112	_gap_,46689,_gap_
8291	49562,_gap_,49562,49562,_gap_,49562,_gap_,49562,_gap_,49562,_gap_,49562,_gap_
1396	57716,57716
283643	_gap_
80757	_gap_
56603	_gap_,48264
23233	_gap_
6697	51735
2016	_gap_,46689,_gap_
94097	_gap_
26056	_gap_,49562,_gap_,144270
10322	_gap_,82199
84279	52025
10574	48592,54849,52029,_gap_
9027	55729
51002	143870,143870
8446	52799,_gap_
388960	_gap_
10617	140856,_gap_,102712
72	53067,53067
1716	52540
388962	82657
57835	_gap_,55804,_gap_
1639	74924,_gap_
388963	_gap_
84058	_gap_,50978
6242	_gap_,50729,_gap_
83444	_gap_
23559	_gap_
7841	_gap_,48208
64427	_gap_,48452
85474	_gap_,46689,_gap_
3196	_gap_,46689,_gap_
165545	_gap_,52540,_gap_
550	69593,_gap_
27429	_gap_,50494,50156
84695	_gap_,56487,56487,56487,56487,_gap_
1796	50729,50729,_gap_
130951	_gap_
10505	_gap_,101912,103575,_gap_
3099	53067,53067,53067,53067
6869	81321,_gap_
84141	_gap_
6936	_gap_
80059	_gap_,52058,_gap_
130120	56436
5968	56436
5967	56436
5068	56436
1496	_gap_,47220,_gap_,47220,47220,47220,_gap_
347730	52058,_gap_
8802	51735,52210
1768	_gap_,52540,52540,52540,_gap_,52540,_gap_
129293	_gap_
9168	_gap_
56888	57850,_gap_
83439	_gap_,47095,_gap_
54884	_gap_,51905,_gap_
84173	_gap_
822	55753,55753,55753
284948	_gap_,55550
4144	55973,55973,55973
2677	_gap_,51182,_gap_
8673	58038
10791	58038,_gap_
129303	_gap_
10713	_gap_,57850,54001
8869	_gap_
25885	_gap_,64484,_gap_
55037	_gap_
10989	_gap_
51318	_gap_,143034
100526767	_gap_
7844	_gap_,57850
64795	_gap_,57850
925	48726,_gap_
926	48726,_gap_
400966	48452,_gap_,50729,_gap_,50729,_gap_
51315	_gap_
150572	82199,_gap_
2168	50814
55258	53686,_gap_
200523	_gap_
9451	50998,_gap_,56112
22934	100950,75445
150483	_gap_
4118	_gap_
64969	_gap_,54768,54211
84874	109640,_gap_,57667,57667,57667,57667
150696	_gap_
30818	_gap_,47473
51011	_gap_,56529
129868	57850,57845,_gap_,49899
150763	69593,_gap_
431705	55486
1844	52821,52799
56910	_gap_,55961,_gap_
23020	_gap_,52540,52540,46785,158702,52540,52540,46785,158702,81296
150771	_gap_
23397	_gap_
10865	_gap_,46774,_gap_
55683	_gap_,53474,_gap_
81562	49899,_gap_
26504	_gap_,54631,51206,_gap_
200539	_gap_,48403
51239	48403
54910	101912,103575,48726,_gap_
51252	_gap_
151313	_gap_,56529
57730	48403,_gap_
10120	53067,53067
7535	55550,55550,_gap_,56112
23505	_gap_
200403	_gap_,53300,_gap_
1261	_gap_,81324,_gap_,51206,_gap_
3631	49562,_gap_
493753	_gap_
25972	_gap_
11320	_gap_
343990	_gap_
80705	_gap_
150590	_gap_
51263	_gap_,55129
51601	55681,_gap_
129531	116846,_gap_
254773	53955
129530	53955
10190	52833,_gap_
9669	_gap_,52540,52156,50447
51455	52113,_gap_,56672,100879,_gap_
164832	_gap_,57850,48452,57850,88697,_gap_
9486	_gap_
129521	_gap_
4862	47459,55785,_gap_,55785,_gap_
6160	54575
55571	_gap_
284996	52025,57850,_gap_
731220	_gap_
7850	48726,48726,48726,_gap_
3554	48726,48726,48726,_gap_,52200
8808	48726,48726,48726,_gap_,52200,_gap_
9173	48726,48726,48726,_gap_,52200
8809	48726,_gap_,48726,_gap_,52200
8807	_gap_,48726,48726,_gap_,52200
389015	_gap_
6549	_gap_
130827	_gap_
64965	_gap_,54211
9392	_gap_
79074	_gap_
8440	50044,50044,50044,55550
84417	_gap_
80146	_gap_,51735
84620	_gap_,88713
285190	48452,_gap_,50729,_gap_,50729,_gap_
60482	_gap_
442038	52540
6819	52540
27233	52540
9648	_gap_
5903	48452,_gap_,50729,_gap_,90209,90209,90209,90209,90209,90209,90209,_gap_,50729,_gap_,50729,_gap_,50729,50891
165055	_gap_
10913	_gap_,47986
344558	57850,_gap_,50044,50044,_gap_,50044,_gap_,50044
151011	52540,_gap_
65124	_gap_,48403,_gap_
729540	48452,_gap_,50729,_gap_,50729,_gap_
84220	48452,_gap_,50729,_gap_,50729,_gap_
96626	_gap_,57716
7851	_gap_
4867	_gap_,50044,_gap_
699	_gap_,56112
55289	56645,47203,47203
10018	_gap_
64682	_gap_
10461	_gap_,48726,48726,49265,_gap_,56112,_gap_
84910	_gap_
129804	_gap_,57535,57196,_gap_,57196,_gap_
376940	_gap_,90229,90229,90229,_gap_
727851	48452,_gap_,50729,_gap_,50729,_gap_
84269	_gap_
6574	_gap_
3553	_gap_,50353
27178	_gap_,50353
56300	50353
27179	50353
27177	50353
26525	50353
84639	50353
3557	_gap_,50353
23550	_gap_,48425,50729,_gap_
7849	46689,_gap_
150472	52540,90002
200350	_gap_,46785,_gap_
11159	52540
80255	_gap_,103481,_gap_
10096	53067,53067
57628	_gap_,82171,53474
8886	_gap_,52540,_gap_
54520	_gap_
2019	_gap_,46689
8685	_gap_,56487
165257	_gap_,49842
55240	51735,_gap_
130355	_gap_
140738	_gap_
6344	111418,81321
80775	_gap_
5775	54236,47031,50729,_gap_,50156,52799
57669	54236,47031,50729,_gap_
5899	52540
3625	_gap_,57501
2736	_gap_,57667,57667,57667,_gap_
29842	_gap_,47769,_gap_
23332	_gap_,48371,48371,_gap_
84365	54928,_gap_
7247	74784
129684	49785,49899,49899,57196,56496,49899,49899,_gap_
2995	_gap_
274	103657,_gap_,50044
339761	48264
2071	_gap_,52540,52540
10746	54277,_gap_,56112
5624	_gap_,57630,57196,_gap_,50494
55677	_gap_,47676,_gap_
4648	_gap_,52540,52540,_gap_,54236,47031,_gap_,50044,_gap_,54236,47031,50729
55679	57716,57716,57716,57716,57716,57716,_gap_
2840	_gap_,81321
55339	_gap_,50978,_gap_
5433	47819,_gap_
83607	_gap_,143447
56886	_gap_,53448
9394	_gap_,52540
84084	52540
728378	_gap_,48403,_gap_,53067,53067
91409	_gap_
55627	_gap_
80097	_gap_
112714	52490,55307
84317	_gap_
92856	_gap_,52954,_gap_
26469	52799,_gap_
653275	_gap_,57196,57196,_gap_
150527	50494
55997	_gap_,57196,57196,_gap_
653781	_gap_,48403,_gap_,53067,53067
344561	_gap_,81321
205147	_gap_
50649	_gap_
130074	_gap_
55041	50729,_gap_
653784	_gap_
90557	_gap_
29798	_gap_
408029	_gap_
554226	48403
2863	_gap_,81321,_gap_
116372	57302,_gap_
4249	_gap_
81615	_gap_,161111
130013	51556
905	47954,47954,_gap_
80122	_gap_,56112
22930	_gap_
84083	52540,52540,_gap_,90209,_gap_
23518	_gap_,82708,_gap_
23190	52833,_gap_,54236,_gap_
3938	51445,51445,_gap_,51445,51445,_gap_
4175	_gap_,50249,_gap_,52540,_gap_
1615	50249,55681
7852	81321
3176	53335
339745	49599,54695,_gap_
53353	_gap_,57424,57424,57196,57184,63825,_gap_,63825,57196,57424,57424,57424,57424,57424,57424,57424,57424,57184,63825,_gap_,63825,57196,63825,57196,63825,_gap_,57424,57424,57424,57424,57424,57424,57424,57424,57424,57424,57184,63825,_gap_,57424,57424,57424,57424,57424,57424,57424,57424,57424,57424,57424,57424,57196,57196,63825,_gap_,57196,_gap_,57196,_gap_
8942	_gap_,53383
55843	_gap_,50729,48350
79712	53756
92	57302,_gap_,56112
5000	52540,_gap_
55777	54171,_gap_,63748
26122	_gap_
3800	52540,_gap_
130576	_gap_,57302,_gap_
130574	_gap_,57302,_gap_
390	52540
375287	54928,_gap_
9111	_gap_,54928,_gap_
7130	56436,49854
101929336	_gap_,48371,_gap_
785	_gap_,50044,52540,_gap_
10254	48464,50044,_gap_
114793	48371,101447,_gap_
55660	_gap_,51045,51045,_gap_,81698,81698,81698,81698,_gap_,81698,_gap_
151188	_gap_
56475	_gap_
114805	_gap_,53448,50370
3760	81324,81296,_gap_
4929	_gap_,57716,48508
2820	_gap_,51905,54373,_gap_,47473
57471	_gap_,48678
9595	_gap_,50156,_gap_
130399	57302,_gap_,56112
90	57302,_gap_,56112
151531	_gap_,53167
130940	_gap_
8502	_gap_,48371,_gap_
85461	_gap_,52540,_gap_,48403,48452,_gap_
29994	_gap_,54171,_gap_,57903,_gap_,47370
64844	_gap_,57850,_gap_
9936	56436,_gap_
4065	50370,57440,56436,56436,56436,56436,56436,56436,56436,56436,56436,56436,_gap_
100526664	50370,57440,56436,56436,56436,56436,56436,56436,56436,56436,56436,56436,56436,_gap_
22925	50370,56436,56436,56436,56436,56436,56436,56436,56436,_gap_
100505984	103575,69179,53300,69179,_gap_,57196,57196,69687,_gap_
5937	_gap_,54928,54928,_gap_
10010	_gap_
10213	102712,_gap_
57282	_gap_,55804,_gap_
1803	_gap_,82171,53474
2641	_gap_
2191	82171,53474
64135	_gap_,52540,52540,_gap_
90134	55785,_gap_,81324,_gap_,51206,_gap_
2888	_gap_,54236,50729,_gap_,55550
22837	_gap_
151258	_gap_
6328	_gap_,81324,_gap_,81324,_gap_,81324,_gap_,81324,_gap_
6326	_gap_,81324,_gap_,81324,_gap_,81324,_gap_,81324,_gap_
80034	_gap_
2591	_gap_,53448,50370
79809	48452,81901,48452,48452,48452
6323	_gap_,81324,_gap_,81324,_gap_,81324,_gap_,81324,_gap_
6335	_gap_,81324,_gap_,81324,_gap_,81324,_gap_,81324,_gap_
6332	_gap_,81324,_gap_,81324,_gap_,81324,_gap_,81324,_gap_
129446	_gap_
27347	_gap_,56112,_gap_
253782	_gap_,46689,_gap_
57405	_gap_
8647	_gap_,90123,52540,_gap_,90123,52540
4036	57424,57424,57424,57424,57424,57424,57424,57184,63825,_gap_,63825,_gap_,57424,57424,57424,57424,57424,57424,57424,57424,57184,63825,_gap_,63825,_gap_,63825,_gap_,63825,_gap_,57424,57424,57424,57424,57424,57424,57424,57424,57424,57424,57196,57196,63825,_gap_,57424,57424,57424,57424,57424,57424,57424,57424,57424,57424,57424,_gap_,57196,63825,_gap_,57196,_gap_
129880	_gap_
10324	54695,_gap_,117281
79675	_gap_
9360	50891,_gap_
129881	_gap_
493911	56784
151230	54695,_gap_,117281
6741	46785,54928,54928,_gap_
29081	53335
130507	_gap_,57850,_gap_
140469	56112,_gap_,52540,_gap_
440925	_gap_
389058	_gap_,57667,57667
2571	_gap_,53383,_gap_
26003	50156,50156,_gap_
9874	_gap_,56112
80067	_gap_
79901	_gap_
1781	_gap_,50978
8604	47473,47473,103506,_gap_
1745	_gap_,46689,_gap_
1746	_gap_,46689,_gap_
3655	69318,69179,69179,69179,_gap_
11069	51206,_gap_,46785,51206,_gap_,54236,48366
51776	56112,_gap_,47769,_gap_
83879	_gap_
6670	_gap_,57667,57667,_gap_
29789	52540,81271
9541	_gap_
151556	_gap_,46785
7456	_gap_
1134	63712,63712,90112
1123	55550,_gap_,57889,48350
1386	57667,_gap_,57959,_gap_
3239	_gap_,46689
3238	_gap_,46689
3237	_gap_,46689
3236	_gap_,46689
3235	_gap_,46689
3234	_gap_,46689,_gap_
3232	_gap_,46689,_gap_
3233	_gap_,46689,_gap_
3231	_gap_,46689,_gap_
10651	_gap_,47616
220988	_gap_,54928,54928,_gap_
4780	_gap_,47454,57959,_gap_
8540	_gap_,56176,55103
50940	_gap_,55781,55781,109604
129831	_gap_,54928,_gap_,54928,_gap_
114880	_gap_,50729,_gap_,144000
8575	54768,54768,54768
494513	_gap_
51661	54534,47473
91404	_gap_,46966,_gap_
151126	57667,_gap_,57667,_gap_,57667,57667,_gap_
57703	48371,_gap_
10477	_gap_,54495
375298	_gap_,111331,_gap_
4760	_gap_,47459,_gap_
6744	_gap_
151242	_gap_
5136	_gap_,109604,_gap_
54431	46565,52833,52833,52833,52833,52833,52833
2487	_gap_,63501,50242
10787	_gap_
142679	52799
129401	_gap_,54928,_gap_
91752	_gap_,57667,_gap_
55854	_gap_,90229,_gap_
3685	69318,69179,69179,69179,_gap_
165215	_gap_
151112	_gap_,57850,57850,57850,_gap_
7035	_gap_,57362,57362,57362,_gap_
51454	50729,_gap_
1281	57603,_gap_
1290	_gap_,57603,_gap_
84128	_gap_,50998,_gap_
30061	_gap_,103473,_gap_
54529	56235,_gap_,52402
150709	_gap_,48403,48371,48371
64172	_gap_,53067,_gap_
94101	_gap_
5378	55874,54211,_gap_,47095,_gap_
84281	_gap_
2660	_gap_,57501
26275	52096,_gap_
3628	56655
54842	_gap_,103473,_gap_
4664	_gap_
2744	_gap_,56601,48403
6772	48092,47655,49417,55550,_gap_
6775	48092,47655,49417,55550,_gap_
4430	_gap_,52540,52540,_gap_
8436	_gap_
23671	_gap_,100895,_gap_,100895,_gap_,57196,_gap_
57181	_gap_
56171	_gap_,52540,52540,52540,_gap_,52540,_gap_
9262	56112
57520	_gap_,49562,_gap_,51045,_gap_,51045,_gap_,56204
284992	_gap_
9330	_gap_,48452,48452,48452
80055	53474,_gap_
23451	_gap_,48371
80219	55961
3329	48592,54849,52029,_gap_
3336	50129
25843	101152
92935	_gap_,52374,47323
5334	_gap_,50729,47473,51695,49562,_gap_
23314	_gap_,47413,47413,46689,_gap_
205327	_gap_
129450	51197
79568	_gap_
130535	54695,_gap_
151246	_gap_
316	54292,47741,56176,55447,54665,56003
9689	_gap_,48371
1195	_gap_,56112
53938	50891
60491	102705
285172	_gap_
4709	_gap_
8837	47986,47986,52129
843	47986,47986,52129
841	_gap_,47986,47986,52129
130540	_gap_
66008	_gap_
55437	_gap_,56112
151254	_gap_
65062	_gap_
58538	_gap_,101288,50156,50044,52540
57679	50985,_gap_,50985,48065,50729,82185,82185,_gap_,109993
65061	_gap_,56112
8324	_gap_,63501,_gap_
7341	54236,_gap_
51602	_gap_,89124,_gap_
659	_gap_,57302,_gap_,56112,_gap_
150864	_gap_
130026	103657,_gap_
79800	_gap_
65065	48371,49899,_gap_,50729,81837,_gap_,50978
57404	_gap_,48264
10152	_gap_,50044
65059	_gap_,54236,50729,_gap_
940	_gap_,48726,_gap_
1493	_gap_,48726,_gap_
29851	_gap_
117583	_gap_,50156,_gap_,50156,50156,_gap_
54891	_gap_
4719	_gap_,54292,54862,53706
1933	47616,_gap_,54984
2825	81321
57683	_gap_
8745	_gap_,55486,57552,_gap_
391475	47473,47473,57850,_gap_
130752	_gap_,51735,56327
130749	_gap_,53187
8609	_gap_,57667,57667
151194	53335
151195	_gap_,47954,_gap_
7855	_gap_,63501,_gap_
389072	_gap_,50729,50729,_gap_
1421	49695,_gap_
1420	49695,_gap_
1419	49695,_gap_
1418	49695,_gap_
389073	_gap_
3417	53659
200576	_gap_,57903,_gap_,46785,_gap_,54849,52029,_gap_,56104
5746	111418,81321,_gap_
4133	_gap_
285175	_gap_
6120	51366
151050	_gap_
33	_gap_,56645,47203
4632	47473
10314	158745
1373	_gap_,52021,52317,52440,56059,48108,52440,56059,52335
2066	52058,57184,52058,57184,_gap_,56112,_gap_
22807	_gap_,57667,57667,_gap_,57667
79582	_gap_,50978
580	57850,_gap_,48403,52113,52113
26154	_gap_,52540,_gap_,52540,_gap_
471	52335,_gap_,53927,_gap_
2335	_gap_,57603,57603,57603,57603,57603,57603,57440,57440,57603,57603,57603,49265,_gap_,49265,_gap_,49265,49265,49265,49265,_gap_,49265,_gap_,49265,49265,49265,_gap_,49265,57603,57603,57603,_gap_
55686	_gap_
55825	51735
92691	_gap_
7520	53300,100939,101420
57574	_gap_,57850,_gap_
50485	_gap_,52540,52540
3485	57184,57610
3488	57184,57610
7141	_gap_
7145	52799,49562,_gap_,55550,50729
285180	140741,_gap_
3579	_gap_,81321
3577	81321
10109	69645,69645
14	_gap_,50978
25953	_gap_,56281
64114	_gap_
375307	_gap_,47391
6556	_gap_
58190	56784
57695	_gap_,54001,_gap_
9125	48371
84812	50729,47473,51695,49562
7701	_gap_,57667,57667,_gap_,57667,57667,_gap_,57667,_gap_,57667,57667,_gap_,57667,57667,57667,57667,57667,_gap_
617	_gap_,52540
64320	54495,57850,_gap_
27148	56112,48371,_gap_,48371
9654	_gap_,56059,_gap_
1593	_gap_,48264
53632	_gap_,54631,54631
7475	_gap_
80326	_gap_
8941	_gap_,47954,_gap_
54738	_gap_,46785,_gap_
