id	level	description
144005	sf	ORC1-binding domain
144010	sf	CofE-like
144015	sf	Peptidoglycan deacetylase N-terminal noncatalytic region
144020	sf	FdhE-like
144052	sf	Thermophilic metalloprotease-like
144059	sf	ImpE-like
144064	sf	Heme iron utilization protein-like
144074	sf	E2F-DP heterodimerization region
144083	sf	Magnesium transport protein CorA, transmembrane region
144091	sf	Rhomboid-like
144122	sf	Tim10-like
144129	sf	Vanabin-like
144206	sf	NOB1 zinc finger-like
144210	sf	Nop10-like SnoRNP
144217	sf	CSL zinc finger
144232	sf	HIT/MYND zinc finger-like
144246	sf	Coronavirus NSP10-like
144251	sf	Viral leader polypeptide zinc finger
144256	sf	TSP9-like
144266	sf	MPN010-like
144270	sf	Eferin C-derminal domain-like
144276	sf	Heterotrimerisation domain of extracellular hemoglobin linker subunits
144284	sf	Sec2 N-terminal region
144292	sf	occludin/ELL-like
144297	sf	Collagen fibre
144302	sf	Fatty acid synthase
144321	sf	Ribosomal protein L34p
144326	sf	Retinoblastoma-associated protein RB1 fragments
144331	sf	Genome linked protein vpg
144336	sf	Programmed cell death protein 5 fragments
144345	sf	Ubiquitin
144350	sf	Cro lambda fold design
158212	sf	Htr2 transmembrane domain-like
158221	sf	YnzC-like
158230	sf	PRP4-like
158235	sf	SOCS box-like
158366	sf	Efb C-domain-like
158372	sf	AF1782-like
158379	sf	YqgQ-like
158388	sf	YvfG-like
158397	sf	TM1646-like
158414	sf	HP0062-like
158418	sf	SO2669-like
158430	sf	Bacillus cereus metalloprotein-like
158436	sf	Ta0600-like
158442	sf	DsbB-like
158446	sf	IVS-encoded protein-like
158452	sf	YqcC-like
158457	sf	Orange domain-like
158472	sf	HAMP domain-like
158494	sf	PG0775 C-terminal domain-like
158499	sf	DnaD domain-like
158504	sf	BH2638-like
158544	sf	GspK insert domain-like
158548	sf	FLJ32549 domain-like
158553	sf	TAFH domain-like
158560	sf	BH3980-like
158568	sf	AF1862-like
158573	sf	GINS helical bundle-like
158587	sf	Jann4075-like
158615	sf	RbcX-like
158622	sf	YheA/YmcA-like
158634	sf	RPA2825-like
158639	sf	ENT-like
158651	sf	YejL-like
158668	sf	MtlR-like
158675	sf	Sama2622-like
158682	sf	TerB-like
158694	sf	UraD-Like
158702	sf	Sec63 N-terminal domain-like
158710	sf	PSPTO4464-like
158715	sf	MG296-like
158745	sf	LanC-like
158752	sf	HP0242-like
158757	sf	SMc04008-like
158791	sf	MgtE N-terminal domain-like
158832	sf	Tex N-terminal region-like
158837	sf	AGR C 984p-like
158842	sf	PMT central region-like
158851	sf	Lag-3 N-terminal region
158855	sf	Lipase chaperone-like
158911	sf	NEAT domain-like
158949	sf	Smr-associated domain-like
158974	sf	WSSV envelope protein-like
158997	sf	Trm112p-like
159006	sf	YopX-like
159034	sf	Mib/herc2 domain-like
159038	sf	YorP-like
159042	sf	Plus3-like
159065	sf	Dom34/Pelota N-terminal domain-like
159071	sf	TrmB C-terminal domain-like
159121	sf	BC4932-like
159127	sf	HupF/HypC-like
159133	sf	EutN/CcmL-like
159141	sf	HIN-2000 domain-like
159173	sf	YkvR-like
159203	sf	NifT/FixU-like
159222	sf	YopT-like
159234	sf	FomD-like
159238	sf	SO1590-like
159245	sf	AttH-like
159270	sf	YmcC-like
159275	sf	PA1994-like
159283	sf	Guanosine diphospho-D-mannose pyrophosphorylase/mannose-6-phosphate isomerase linker domain
159468	sf	AtpF-like
159501	sf	EreA/ChaN-like
159594	sf	XCC0632-like
159612	sf	TBP-interacting protein-like
159659	sf	Cgl1923-like
159664	sf	CobE/GbiG C-terminal domain-like
159672	sf	CbiG N-terminal domain-like
159709	sf	PhnH-like
159713	sf	Dhaf3308-like
159774	sf	YerB-like
159779	sf	CdCA1 repeat-like
159800	sf	PrpR receptor domain-like
159865	sf	XkdW-like
159871	sf	YdgH-like
159888	sf	YdhG-like
159894	sf	YgaC/TfoX-N like
159902	sf	PH1570-like
159936	sf	NSP3A-like
159941	sf	MM3350-like
160059	sf	PriA/YqbF domain
160088	sf	NRDP1 C-terminal domain-like
160099	sf	SARS Nsp1-like
160104	sf	Acetoacetate decarboxylase-like
160113	sf	YegP-like
160148	sf	CPE0013-like
160191	sf	YcgL-like
160207	sf	NMB0488-like
160214	sf	FlaG-like
160219	sf	AMPKBI-like
160240	sf	Cation efflux protein cytoplasmic domain-like
160246	sf	EspE N-terminal domain-like
160272	sf	Shew3726-like
160350	sf	Rnp2-like
160355	sf	Bacterial polysaccharide co-polymerase-like
160363	sf	MTH889-like
160369	sf	Ribosomal protein L10-like
160374	sf	RplX-like
160379	sf	SP0830-like
160387	sf	NosL/MerB-like
160419	sf	YdfO-like
160424	sf	BH3703-like
160443	sf	SMR domain-like
160448	sf	PG1857-like
160453	sf	PB2 C-terminal domain-like
160459	sf	BLRF2-like
160467	sf	PH0987 N-terminal domain-like
160472	sf	NMB0513-like
160477	sf	PA1123-like
160481	sf	BRK domain-like
160515	sf	YueI-like
160519	sf	BB2672-like
160527	sf	V-type ATPase subunit E-like
160532	sf	Ava3019-like
160537	sf	SpoVG-like
160544	sf	EscU C-terminal domain-like
160570	sf	YonK-like
160574	sf	BT0923-like
160582	sf	MbtH-like
160631	sf	SMI1/KNR4-like
160651	sf	FLJ32549 C-terminal domain-like
160683	sf	YNR034W-A-like
160696	sf	BTG domain-like
160704	sf	YehR-like
160713	sf	YqaI-like
160719	sf	gpW/gp25-like
160755	sf	YugN-like
160761	sf	TTHC002-like
160766	sf	NE1680-like
160800	sf	Lp2179-like
160887	sf	Rv2827c C-terminal domain-like
160892	sf	Phosphoprotein oligomerization domain-like
160897	sf	Taf5 N-terminal domain-like
160904	sf	Jann2411-like
160909	sf	ATP12-like
160920	sf	PSTPO5379-like
160925	sf	PG1388-like
160930	sf	FlhC-like
160935	sf	VPA0735-like
160940	sf	Api92-like
160945	sf	PH0156-like
160950	sf	YacF-like
160957	sf	Poly(A) polymerase catalytic subunit-like
160964	sf	MalF N-terminal region-like
160975	sf	AF1531-like
160980	sf	SSO1389-like
160991	sf	CV3147-like
160996	sf	HI0933 insert domain-like
161003	sf	flu NP-like
161008	sf	Viral glycoprotein ectodomain-like
161017	sf	Photosystem II reaction center protein L, PsbL
161021	sf	Photosystem II reaction center protein J, PsbJ
161025	sf	Photosystem II 10 kDa phosphoprotein PsbH
161029	sf	Photosystem II reaction center protein T, PsbT
161033	sf	Photosystem II reaction center protein M, PsbM
161037	sf	Photosystem II reaction center protein K, PsbK
161041	sf	Photosystem II reaction center protein I, PsbI
161045	sf	Cytochrome b559 subunits
161055	sf	PsbZ-like
161060	sf	ATP synthase B chain-like
161065	sf	ATP synthase D chain-like
161070	sf	SNF-like
161077	sf	Photosystem II antenna protein-like
161084	sf	MAPEG domain-like
161093	sf	MgtE membrane domain-like
161098	sf	MetI-like
161111	sf	Cation efflux protein transmembrane domain-like
161148	sf	VhTI-like
161187	sf	YfgJ-like
161219	sf	CHY zinc finger-like
161229	sf	E6 C-terminal domain-like
161234	sf	E7 C-terminal domain-like
161240	sf	T-antigen specific domain-like
161245	sf	Zinc hairpin stack
161256	sf	RILP dimerisation region
161266	sf	Gam-like
161270	sf	PspA lactotransferrin-binding region
161308	sf	Ribosomal protein S21p
