SeqID	Architecture
ENSP00000483040	89895,109728,_gap_
ENSP00000397173	48371,_gap_,53187,_gap_
ENSP00000378392	_gap_,47862,_gap_,47862,47862,47862
ENSP00000480647	_gap_
ENSP00000479790	52540
ENSP00000484651	_gap_
ENSP00000477771	103637,103637,_gap_,103637,103637,103637,103637,_gap_
ENSP00000460250	56024
ENSP00000484475	_gap_,46565
ENSP00000479799	63411
ENSP00000478120	48726,48726,48726,48726,48726,48726,_gap_,49265,_gap_,49265,_gap_
ENSP00000484177	_gap_,56204,_gap_
ENSP00000482146	_gap_
ENSP00000481896	_gap_
ENSP00000479725	_gap_
ENSP00000479992	_gap_
ENSP00000482483	48726,48726,_gap_
ENSP00000477932	_gap_,54736,_gap_,46785,_gap_
ENSP00000445044	_gap_
ENSP00000355408	_gap_,47661,_gap_
ENSP00000361079	140482,_gap_,56112,_gap_
ENSP00000383225	_gap_
ENSP00000485015	50978,_gap_
ENSP00000484605	50978,_gap_
ENSP00000479959	50494
ENSP00000479362	_gap_
ENSP00000484254	_gap_
ENSP00000483647	_gap_
ENSP00000482245	_gap_,46955,_gap_
ENSP00000482797	_gap_,46955,_gap_
ENSP00000481551	_gap_,46955,_gap_
ENSP00000482493	_gap_,46955,_gap_
ENSP00000481365	_gap_
ENSP00000479367	_gap_,57603,57603,57603,57603,57603,57603,_gap_
ENSP00000365948	_gap_,109715,52799,_gap_
ENSP00000480198	_gap_,109715,52799
ENSP00000433902	109715,52799
ENSP00000484837	_gap_,54928,_gap_
ENSP00000481490	_gap_
ENSP00000483687	_gap_
ENSP00000477523	_gap_
ENSP00000383219	_gap_
ENSP00000484068	_gap_
ENSP00000359935	_gap_,51161
ENSP00000396090	53067,53067,100920,_gap_,100934,100934,_gap_
ENSP00000482076	_gap_
ENSP00000479564	56112
ENSP00000461496	_gap_,48425,50729,_gap_
ENSP00000480683	_gap_
ENSP00000483973	_gap_
ENSP00000480153	_gap_
ENSP00000410979	_gap_
ENSP00000434489	_gap_
ENSP00000324532	_gap_,57196,57196,57196,57196,57196,_gap_,57196,57196,_gap_,57196,_gap_,57196,57196,_gap_,57196,57196,_gap_,49899,49899,49899,49899,49899
ENSP00000382432	_gap_,57196,57196,57196,57196,57196,_gap_,57196,57196,_gap_,57196,_gap_,57196,57196,_gap_,57196,57196,_gap_,49899,49899,49899,49899,49899
ENSP00000269217	_gap_,57196,57196,_gap_,49899,49899,49899,49899,49899
ENSP00000466557	_gap_,57196,57196,_gap_,49899,49899,49899,49899,49899
ENSP00000464836	57196,_gap_,49899,49899,49899
ENSP00000467473	49899
ENSP00000479087	_gap_,57196,57196,57196,57196,57196,_gap_,57196,57196,_gap_,57196,_gap_,57196,57196,_gap_,57196,57196,_gap_,49899,49899,49899,49899,49899
ENSP00000482481	_gap_
ENSP00000399828	_gap_,53639
ENSP00000462181	_gap_
ENSP00000478026	_gap_,47874
ENSP00000479373	_gap_
ENSP00000480523	47323
ENSP00000482213	_gap_,48371
ENSP00000482208	_gap_,54518
ENSP00000344297	46689,_gap_,46689,_gap_
ENSP00000482143	_gap_
ENSP00000478400	_gap_
ENSP00000478625	_gap_
ENSP00000481672	117892,_gap_
ENSP00000481640	_gap_
ENSP00000477857	_gap_
ENSP00000477634	_gap_
ENSP00000484740	_gap_
ENSP00000479051	50729,57889,57889,_gap_,111331,_gap_,47769
ENSP00000484471	_gap_,56112
ENSP00000439282	_gap_,116846,_gap_,56112
ENSP00000480402	_gap_
ENSP00000479008	_gap_
ENSP00000480756	_gap_
ENSP00000396363	_gap_,47459,_gap_
ENSP00000467508	_gap_,47459,_gap_
ENSP00000466565	_gap_,47459,_gap_
ENSP00000466952	_gap_,47459,_gap_
ENSP00000467388	_gap_
ENSP00000466052	_gap_
ENSP00000344375	_gap_,47459,_gap_
ENSP00000484334	_gap_
ENSP00000454678	48366
ENSP00000369823	48366,54236
ENSP00000377075	48366,54236
ENSP00000464876	48366
ENSP00000456429	48366
ENSP00000480975	48726
ENSP00000478757	50156,_gap_
ENSP00000480746	_gap_
ENSP00000484161	50156,_gap_
ENSP00000477705	_gap_
ENSP00000481716	48726,48726,48726,_gap_
ENSP00000480651	48726,48726,48726,_gap_
ENSP00000479053	_gap_,111331,_gap_,48403
ENSP00000479162	_gap_
ENSP00000478581	47592
ENSP00000478080	47592,90209,_gap_
ENSP00000482388	_gap_,90209,_gap_
ENSP00000482573	117289,_gap_
ENSP00000480191	_gap_
ENSP00000444978	52833,47616
ENSP00000482699	_gap_
ENSP00000484110	_gap_
ENSP00000478448	_gap_
ENSP00000350036	52540,52540,75553,_gap_
ENSP00000385902	52540,52540,75553,_gap_
ENSP00000404423	_gap_
ENSP00000483207	48726
ENSP00000484885	50156,_gap_
ENSP00000389190	_gap_
ENSP00000481164	_gap_,57903,_gap_
ENSP00000478005	109640,_gap_,57667,57667,57667,57667,57667
ENSP00000479445	_gap_
ENSP00000484969	_gap_
ENSP00000484440	_gap_
ENSP00000477704	52540
ENSP00000481578	52540
ENSP00000482557	_gap_,54791,_gap_
ENSP00000377971	48403,_gap_,63451,_gap_
ENSP00000384008	_gap_
ENSP00000468845	48403,_gap_
ENSP00000470895	48403,_gap_
ENSP00000480931	116907,_gap_
ENSP00000387822	47370,_gap_,47370,_gap_
ENSP00000395951	142921,47587,56399
ENSP00000401511	142921,47587,56399
ENSP00000381740	142921,47587,56399
ENSP00000417625	142921,47587
ENSP00000484131	54452,48726,_gap_
ENSP00000482266	54452,48726,_gap_
ENSP00000482905	54452,48726,_gap_
ENSP00000478801	_gap_,57667,57667,_gap_
ENSP00000480958	_gap_,57667,57667,_gap_
ENSP00000481008	_gap_,57667,57667,_gap_
ENSP00000480346	48726,48726,_gap_
ENSP00000481722	_gap_
ENSP00000481433	_gap_
ENSP00000484968	50729,_gap_,46785,46785
ENSP00000257414	101912,103575,_gap_
ENSP00000422275	101912,103575,_gap_
ENSP00000482926	_gap_,48113,_gap_,57535,57196,_gap_
ENSP00000481794	_gap_,48113,_gap_,57535,_gap_
ENSP00000458906	51395
ENSP00000461244	51395
ENSP00000479049	_gap_
ENSP00000484945	_gap_
ENSP00000480916	_gap_
ENSP00000399239	_gap_
ENSP00000481389	_gap_
ENSP00000384380	48726,_gap_
ENSP00000482379	48726,_gap_
ENSP00000390697	48726,_gap_
ENSP00000479562	57850,57845,49899
ENSP00000482531	_gap_
ENSP00000484020	_gap_
ENSP00000480755	_gap_
ENSP00000484612	_gap_
ENSP00000480380	_gap_
ENSP00000478297	_gap_,46785,_gap_
ENSP00000302855	_gap_,57667,_gap_
ENSP00000480861	_gap_,57667,_gap_
ENSP00000483694	81321
ENSP00000446326	53822,_gap_,53850
ENSP00000311646	53822,_gap_,53850
ENSP00000479508	_gap_
ENSP00000256993	48726,48726,_gap_,48726,48726,48726,48726,_gap_,49265,_gap_,48726,49265,48726
ENSP00000482427	_gap_,56112
ENSP00000442311	_gap_,56112
ENSP00000482422	49899,_gap_
ENSP00000481808	_gap_
ENSP00000483119	52540,52540
ENSP00000405012	_gap_,50978,_gap_
ENSP00000368025	_gap_,50998,_gap_
ENSP00000484308	50998,_gap_
ENSP00000484942	52833
ENSP00000483789	_gap_
ENSP00000363472	111352
ENSP00000479349	_gap_
ENSP00000479266	_gap_
ENSP00000390480	109993,_gap_
ENSP00000356034	_gap_,57535,57535,57535,57535,_gap_
ENSP00000481148	_gap_,64268,_gap_
ENSP00000344976	48726,_gap_,52200,_gap_
ENSP00000434485	_gap_
ENSP00000368074	_gap_
ENSP00000482424	_gap_,57424,50494,_gap_,50494,_gap_
ENSP00000478084	_gap_
ENSP00000473679	_gap_
ENSP00000473595	_gap_
ENSP00000478378	_gap_,54928,_gap_
ENSP00000483951	_gap_,54928,_gap_
ENSP00000483448	_gap_,54928,_gap_
ENSP00000478445	_gap_
ENSP00000483170	_gap_
ENSP00000482898	_gap_
ENSP00000356358	_gap_
ENSP00000482673	_gap_
ENSP00000420863	_gap_
ENSP00000350301	_gap_,50978
ENSP00000480783	_gap_
ENSP00000365269	_gap_,52047
ENSP00000462937	69572
ENSP00000439203	_gap_,53474,_gap_
ENSP00000481197	54695,_gap_,117281
ENSP00000484908	_gap_,50978,_gap_
ENSP00000479834	48452,48452,48452,48452,48452,48452,_gap_
ENSP00000484751	_gap_
ENSP00000477560	48726,_gap_
ENSP00000481942	48726,_gap_
ENSP00000481296	_gap_,49562,49562,_gap_,49562
ENSP00000481671	103657
ENSP00000478690	103657,46585,_gap_,50044
ENSP00000480854	103657,46585,_gap_,50044
ENSP00000481062	103657,46585,_gap_,50044
ENSP00000483177	103657,46585,_gap_,50044
ENSP00000484358	103657,46585,_gap_,50044
ENSP00000484418	103657,103657,46585,_gap_,50044
ENSP00000280115	_gap_,57302,_gap_
ENSP00000479145	_gap_,54236,_gap_
ENSP00000481702	_gap_,54236,_gap_,49562,48371,56112,64268,49562
ENSP00000461862	49313,49313,49313,49313,49313,49313,_gap_
ENSP00000483339	49313,49313,49313,49313,49313,49313,_gap_
ENSP00000476888	_gap_
ENSP00000483656	_gap_
ENSP00000389436	_gap_,47769
ENSP00000375598	_gap_,57667,57667,57667,57667,_gap_,57667,_gap_,57667,57667,57667,57667,_gap_
ENSP00000439606	48403,56112
ENSP00000480597	48403
ENSP00000477698	49785,49899,49899,57196,56496,49899,49899,_gap_
ENSP00000439733	49785,49899,49899,57196,56496,49899,49899,_gap_
ENSP00000306893	49785,49899,49899,57196,56496,49899,49899,_gap_
ENSP00000401363	54928,_gap_
ENSP00000371869	54928,_gap_
ENSP00000483444	49899
ENSP00000477904	_gap_
ENSP00000479074	_gap_
ENSP00000482243	_gap_
ENSP00000466774	48726,_gap_
ENSP00000481185	49899
ENSP00000355728	_gap_,57889,50729,69322,_gap_
ENSP00000478393	49313
ENSP00000478541	_gap_
ENSP00000446682	48726,48726,48726,_gap_
ENSP00000449731	48726,48726,48726,_gap_
ENSP00000331912	63712,90112
ENSP00000481187	48726,48726,_gap_
ENSP00000482332	47473
ENSP00000478941	_gap_,57667,57667,57667,57667,57667,57667
ENSP00000482715	_gap_
ENSP00000476362	_gap_,57903
ENSP00000481369	_gap_
ENSP00000484405	_gap_
ENSP00000394806	48726,_gap_
ENSP00000483323	47266
ENSP00000477556	_gap_,88723,_gap_
ENSP00000482544	_gap_
ENSP00000401935	64268,64268
ENSP00000392870	64268,_gap_
ENSP00000484502	64268
ENSP00000480920	51045,51045,_gap_,50156,_gap_,50156,_gap_,50156,_gap_,50156,_gap_,50156,_gap_
ENSP00000478457	51045,51045,_gap_,50156,_gap_,50156,_gap_,50156,_gap_,50156,_gap_,50156,_gap_
ENSP00000477591	51045,51045,_gap_,50156,_gap_,50156,_gap_,50156,_gap_,50156,_gap_,50156,_gap_
ENSP00000478673	57997
ENSP00000439229	_gap_
ENSP00000479582	55811
ENSP00000483166	82109,82109,100909,49899,_gap_,49899,49899,_gap_,48371,100909,_gap_,47473,_gap_
ENSP00000478697	_gap_
ENSP00000483286	_gap_
ENSP00000358224	50891
ENSP00000255283	_gap_,81653,_gap_,56784,81665
ENSP00000482906	47266
ENSP00000483580	_gap_,81995,_gap_
ENSP00000478490	_gap_,81995,_gap_
ENSP00000481476	_gap_,81995,_gap_
ENSP00000480086	_gap_
ENSP00000478356	_gap_
ENSP00000478398	_gap_
ENSP00000478825	_gap_,81995,_gap_
ENSP00000481497	_gap_,81995,_gap_
ENSP00000483659	_gap_
ENSP00000482867	53335
ENSP00000480858	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667
ENSP00000427817	52058
ENSP00000363495	_gap_
ENSP00000483978	110217,_gap_
ENSP00000358827	52833,47616
ENSP00000438810	_gap_
ENSP00000479502	_gap_
ENSP00000482663	_gap_
ENSP00000464036	_gap_,56112,_gap_
ENSP00000481846	_gap_
ENSP00000464016	_gap_,56112,_gap_
ENSP00000484222	_gap_
ENSP00000478746	57850,_gap_
ENSP00000481329	49313,_gap_
ENSP00000483215	_gap_
ENSP00000481623	_gap_
ENSP00000479572	49417,81296
ENSP00000483705	49417,81296,_gap_
ENSP00000247781	53300,49899,_gap_
ENSP00000482232	57501
ENSP00000480604	_gap_
ENSP00000484939	48726,48726,_gap_
ENSP00000362008	_gap_,46689,_gap_,57667,_gap_
ENSP00000480152	_gap_,57667,57667,57667,57667
ENSP00000484648	_gap_
ENSP00000480513	_gap_
ENSP00000484324	_gap_
ENSP00000481474	_gap_,54791
ENSP00000480450	54791
ENSP00000480886	_gap_
ENSP00000481058	_gap_,54791,54791,_gap_
ENSP00000355153	48403
ENSP00000480689	_gap_
ENSP00000479288	_gap_
ENSP00000481574	48726,48726,_gap_
ENSP00000329124	_gap_,110296,_gap_,49299,_gap_
ENSP00000482235	_gap_
ENSP00000334127	_gap_
ENSP00000478569	_gap_
ENSP00000252773	49562,_gap_,57889,_gap_,49562,_gap_,49562
ENSP00000345193	_gap_,48403,_gap_,50044,50156,_gap_
ENSP00000387324	_gap_,50156,_gap_
ENSP00000483920	_gap_
ENSP00000482553	48403
ENSP00000476264	_gap_
ENSP00000390636	48403
ENSP00000399423	_gap_,50156,_gap_,47769
ENSP00000349694	50156,_gap_
ENSP00000481596	_gap_
ENSP00000479467	_gap_,52200,_gap_
ENSP00000378449	_gap_
ENSP00000413294	48726,48726,48726
ENSP00000477595	54236
ENSP00000484565	_gap_,50729
ENSP00000479575	50729,_gap_
ENSP00000484800	57196,48113,_gap_
ENSP00000378334	48452
ENSP00000478693	_gap_
ENSP00000483232	53300,49265,_gap_,49265,_gap_,49265,_gap_,49265,49265,49265,53300,49899,_gap_
ENSP00000484386	48264
ENSP00000479723	_gap_
ENSP00000479886	48726,48726,48726
ENSP00000480363	48726,48726,48726
ENSP00000381600	48726,48726,48726,48726,48726,48726,48726
ENSP00000482157	48726,48726,48726,48726,48726
ENSP00000483025	48726,48726
ENSP00000381126	_gap_,47769
ENSP00000484673	47473
ENSP00000358245	53335
ENSP00000481525	_gap_
ENSP00000215780	52833,47616
ENSP00000385765	52833,47616
ENSP00000481555	52833,47616
ENSP00000479050	_gap_
ENSP00000478961	_gap_
ENSP00000340090	_gap_
ENSP00000288642	47473,47473,57850,_gap_
ENSP00000465826	50978
ENSP00000251289	50978,_gap_
ENSP00000484670	50978
ENSP00000475953	50978
ENSP00000483813	56574
ENSP00000477957	56574
ENSP00000480114	_gap_
ENSP00000484890	48726,48726
ENSP00000482595	46966,46966,46966,46966,46966,_gap_,46966,46966,46966,50044,46966,_gap_,46966,46966,46966,46966,46966,46966,46966,46966,46966,47473
ENSP00000361093	57903,47370,63748,_gap_,144232,_gap_
ENSP00000443086	57903,47370,63748,_gap_,144232,_gap_
ENSP00000479806	_gap_,57903,47370
ENSP00000479197	57903,47370,63748,_gap_
ENSP00000482048	_gap_,57903,47370,63748,_gap_,144232,_gap_
ENSP00000482773	53659
ENSP00000484922	53659
ENSP00000444797	81383,52047
ENSP00000481795	53756
ENSP00000391345	103473
ENSP00000482320	_gap_,54928
ENSP00000480352	48726,48726,48726,48726,_gap_
ENSP00000481005	48726,48726,48726,48726
ENSP00000480162	48726,48726,48726,48726,_gap_
ENSP00000477583	_gap_
ENSP00000477676	_gap_
ENSP00000381992	52540,_gap_
ENSP00000381993	52540,_gap_
ENSP00000480176	52833
ENSP00000481087	57184,_gap_,49265,_gap_,56112,47769
ENSP00000477699	_gap_,52047
ENSP00000481804	_gap_,49842
ENSP00000434434	_gap_
ENSP00000479945	48452
ENSP00000478706	_gap_
ENSP00000483443	_gap_
ENSP00000479830	_gap_
ENSP00000478669	57850,_gap_,57845,_gap_,49265,49899
ENSP00000313029	_gap_,52540,_gap_
ENSP00000479419	_gap_,54236,_gap_,49879,_gap_
ENSP00000453602	_gap_
ENSP00000481984	52833
ENSP00000265310	48403,_gap_
ENSP00000483049	48403,_gap_
ENSP00000479361	53335,_gap_
ENSP00000326746	_gap_,48371
ENSP00000438827	_gap_
ENSP00000482596	_gap_,47895,52540
ENSP00000477078	_gap_
ENSP00000479011	_gap_
ENSP00000478920	81321
ENSP00000480649	51445
ENSP00000364489	52540,_gap_,75553,_gap_,52540,_gap_
ENSP00000470478	56968,48431,56968,_gap_
ENSP00000480351	48726,48726,48726
ENSP00000477811	_gap_
ENSP00000478401	_gap_,53098,56672,90234,_gap_
ENSP00000484575	_gap_,57586,57586,_gap_
ENSP00000480054	50729,_gap_
ENSP00000364396	_gap_,49265,49265,49265,_gap_,49265,49265,49265
ENSP00000483409	49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,49265,56496
ENSP00000480067	_gap_,49265,49265,_gap_,49265,49265,_gap_,49265,49265,49265
ENSP00000449883	56655
ENSP00000354261	_gap_,47473
ENSP00000398469	_gap_,57716,57716,57716
ENSP00000481500	_gap_
ENSP00000481771	_gap_,57716,57716
ENSP00000284767	50156,_gap_,57716,57716
ENSP00000483977	64268,50044,_gap_
ENSP00000479059	_gap_
ENSP00000479031	_gap_,50729,50156,50156
ENSP00000335516	53187,_gap_
ENSP00000399584	_gap_,51045,51045,_gap_,49562,_gap_
ENSP00000262941	47353,_gap_,57667,57667,57667,57667
ENSP00000484085	_gap_
ENSP00000480979	109640,_gap_
ENSP00000479296	109640
ENSP00000481265	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667
ENSP00000477677	_gap_,48403
ENSP00000006724	48726,48726
ENSP00000385932	48726,48726
ENSP00000469597	48726
ENSP00000484352	49313,49313
ENSP00000481673	_gap_
ENSP00000481224	_gap_,55961,_gap_
ENSP00000411187	47576,46966,46966,47473
ENSP00000477958	_gap_
ENSP00000479273	_gap_
ENSP00000480977	48726,48726,_gap_
ENSP00000484348	_gap_
ENSP00000484311	48726,48726,_gap_
ENSP00000481609	_gap_,48726,48726,_gap_
ENSP00000438956	_gap_,50978
ENSP00000441705	47220,47220,47220
ENSP00000400714	54897,53187
ENSP00000438200	_gap_,50677,52374,_gap_,47323,_gap_
ENSP00000448002	_gap_,50677,52374,_gap_,47323,_gap_
ENSP00000238709	51905,_gap_
ENSP00000477534	_gap_,54518
ENSP00000483462	_gap_,52833
ENSP00000482679	_gap_
ENSP00000483463	49854,57535,49854,57535,49854,57535,49854,57535,49854,57535,49854,57535,49854,57535,49854,57535,49854,57535,49854,57535,49854,57535,49854,57535,49854,57535,49854,57535,57535,57535,57535,57535,57535,57535,57535,57535,57535,57535,57535,57535,57535,57535,_gap_
ENSP00000478138	_gap_
ENSP00000484162	48452,48403
ENSP00000482148	_gap_
ENSP00000361193	_gap_
ENSP00000484008	_gap_
ENSP00000478033	_gap_,54791,54791,54791,54791,_gap_
ENSP00000483593	_gap_
ENSP00000484179	_gap_
ENSP00000483960	_gap_
ENSP00000483666	_gap_
ENSP00000483849	_gap_
ENSP00000483322	48726,48726,48726,48726
ENSP00000479046	48726,48726
ENSP00000477929	57997
ENSP00000416120	_gap_
ENSP00000480915	_gap_
ENSP00000484784	_gap_
ENSP00000478814	_gap_
ENSP00000478243	48371,_gap_
ENSP00000482182	50156,54236,47031,50729,_gap_
ENSP00000478813	52540
ENSP00000478062	_gap_,48726,48726,48726,48726,48726,48726,49265,_gap_,49265,_gap_,49265,_gap_,49265,_gap_,49265,49265,_gap_,49265,_gap_
ENSP00000480397	48726,48726,48726,_gap_
ENSP00000451470	56112
ENSP00000450681	56112
ENSP00000481526	56112
ENSP00000482246	54452,48726,_gap_
ENSP00000484015	53335
ENSP00000481748	_gap_,48264
ENSP00000478656	48264
ENSP00000478020	48264
ENSP00000482795	_gap_
ENSP00000327386	50494
ENSP00000452066	_gap_
ENSP00000478166	_gap_
ENSP00000479386	_gap_
ENSP00000481067	_gap_
ENSP00000480695	48726
ENSP00000481242	90250
ENSP00000479768	52540,48019
ENSP00000481611	_gap_
ENSP00000480745	_gap_
ENSP00000482401	_gap_,47986,_gap_
ENSP00000477827	_gap_,47986,_gap_
ENSP00000479337	_gap_,47986,_gap_
ENSP00000477814	_gap_,47986
ENSP00000480249	47986
ENSP00000478037	_gap_
ENSP00000482307	_gap_
ENSP00000483483	_gap_
ENSP00000479592	_gap_
ENSP00000481546	47986,52540,_gap_,52047
ENSP00000483638	47986,52540,_gap_,52047,_gap_
ENSP00000478429	47986,52540,_gap_,52047
ENSP00000481565	47986,52540,_gap_,52047,_gap_
ENSP00000401381	_gap_
ENSP00000383407	_gap_
ENSP00000481360	49899,_gap_
ENSP00000478811	_gap_
ENSP00000479237	48371
ENSP00000481031	48371
ENSP00000007510	_gap_,64268,50044,48350,_gap_
ENSP00000484923	_gap_
ENSP00000478665	_gap_
ENSP00000478612	_gap_
ENSP00000480818	_gap_
ENSP00000481332	_gap_
ENSP00000482221	_gap_
ENSP00000477882	_gap_
ENSP00000478208	_gap_
ENSP00000411274	_gap_,48264,48264,_gap_
ENSP00000411326	_gap_,48264
ENSP00000282120	_gap_
ENSP00000355668	48726,48726,48726,48726,48726,49265,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,49265,48726,_gap_,48726,_gap_,48726,48726,48726,_gap_,50044,48065,50729,48726,48726,_gap_,48726,56112,_gap_,48726,49265,56112
ENSP00000455688	48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726
ENSP00000478487	_gap_,58010,_gap_
ENSP00000481120	_gap_,52540,_gap_,158702,_gap_,53098,56672
ENSP00000378911	_gap_,55486,82895,_gap_,82895,_gap_,82895,82895,82895,82895,82895,_gap_,82895,82895,_gap_
ENSP00000482511	47576,_gap_
ENSP00000376508	54928,54928,_gap_
ENSP00000483866	81340
ENSP00000478652	47266
ENSP00000478842	47266
ENSP00000366894	_gap_,57667,57667
ENSP00000452246	56574
ENSP00000481617	56574
ENSP00000429471	109640
ENSP00000427723	109640
ENSP00000481121	109640,_gap_,57667,57667,57667,57667,57667
ENSP00000483817	_gap_
ENSP00000483485	47986,_gap_,159141,159141
ENSP00000484215	_gap_
ENSP00000231130	49313,49313,49313,49313,49313,49313,_gap_
ENSP00000438466	49313,49313,49313,49313,49313,49313,_gap_
ENSP00000478963	54452,48726,_gap_
ENSP00000477914	54452,48726,_gap_
ENSP00000484823	48726,48726,48726,48726,_gap_
ENSP00000412929	48726,48726
ENSP00000478149	48726,48726
ENSP00000483476	48726,48726
ENSP00000484396	48726,48726,48726,48726,_gap_
ENSP00000484821	48726,48726,48726,48726,_gap_
ENSP00000484399	48726,48726,48726,_gap_
ENSP00000483257	48726,48726,48726,48726,_gap_
ENSP00000484147	48726,48726,48726,48726,_gap_
ENSP00000440287	_gap_
ENSP00000477862	_gap_
ENSP00000481621	_gap_,53335
ENSP00000481198	_gap_,50156,_gap_
ENSP00000479878	_gap_
ENSP00000479023	50156,_gap_
ENSP00000484729	50156,_gap_
ENSP00000400147	50156,_gap_
ENSP00000482949	64356,49447
ENSP00000484298	_gap_
ENSP00000483243	48264
ENSP00000452489	_gap_,46689,_gap_
ENSP00000484929	52833
ENSP00000484686	47616
ENSP00000445383	81321
ENSP00000478172	48403
ENSP00000484224	48403
ENSP00000368698	_gap_,57667,_gap_,57667,_gap_,57667,_gap_
ENSP00000445617	_gap_,57667,_gap_,57667,_gap_,57667,_gap_
ENSP00000231136	_gap_,49313,49313,49313,49313,49313,_gap_
ENSP00000364691	_gap_,57997,_gap_
ENSP00000480016	_gap_
ENSP00000478281	_gap_
ENSP00000386772	_gap_
ENSP00000480701	69318,69179,69179,69179,_gap_
ENSP00000480976	_gap_,47459
ENSP00000479780	48726,48726,_gap_
ENSP00000482972	48726,48726,_gap_
ENSP00000481431	48726,48726,_gap_
ENSP00000484328	48726,48726,_gap_
ENSP00000480775	_gap_,48726,48726,_gap_
ENSP00000481866	_gap_,48726,48726,_gap_
ENSP00000481870	_gap_,48726,48726,_gap_
ENSP00000440981	_gap_
ENSP00000484568	47473
ENSP00000481072	_gap_
ENSP00000362168	56112
ENSP00000481432	_gap_
ENSP00000478794	54928
ENSP00000231134	49313,49313,49313,49313,49313,49313,_gap_
ENSP00000480718	53927
ENSP00000398945	47473,_gap_,47576,_gap_
ENSP00000480477	82185,82185,82185,_gap_
ENSP00000435591	_gap_,57567,_gap_
ENSP00000282488	_gap_
ENSP00000483494	_gap_
ENSP00000481698	_gap_,54928,_gap_
ENSP00000476657	_gap_,81324,51735,_gap_
ENSP00000440698	_gap_,47027
ENSP00000481898	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667
ENSP00000483720	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667
ENSP00000483055	_gap_
ENSP00000415207	_gap_
ENSP00000438450	_gap_
ENSP00000484746	48726,48726,48726,48726,_gap_
ENSP00000481701	48726,48726,48726,48726,_gap_
ENSP00000482978	48726,48726,48726,48726,_gap_
ENSP00000477838	_gap_,48726,48726,48726,48726,_gap_
ENSP00000483139	48726,48726,48726,48726,_gap_
ENSP00000481605	48726,48726,48726,48726,_gap_
ENSP00000482875	48403
ENSP00000483847	_gap_,48264
ENSP00000449692	54452,48726,_gap_
ENSP00000372437	_gap_,81324,52799,49562
ENSP00000478613	_gap_,49879
ENSP00000484857	_gap_
ENSP00000477826	_gap_
ENSP00000451688	_gap_
ENSP00000481025	_gap_
ENSP00000484650	49313
ENSP00000383223	_gap_
ENSP00000484233	48726,48726,48726,_gap_
ENSP00000406361	48403,_gap_
ENSP00000445245	_gap_,54768
ENSP00000478236	_gap_,52799,_gap_
ENSP00000484185	_gap_,55811
ENSP00000440961	_gap_
ENSP00000477685	_gap_,53474
ENSP00000483704	53474
ENSP00000479554	53335
ENSP00000385276	_gap_,49464,_gap_,101898,101898,_gap_
ENSP00000439831	_gap_,81321,_gap_
ENSP00000417885	_gap_
ENSP00000443900	_gap_
ENSP00000481620	52540
ENSP00000479366	52540
ENSP00000217893	52540
ENSP00000425944	_gap_
ENSP00000427343	_gap_
ENSP00000425798	_gap_
ENSP00000427617	_gap_
ENSP00000484431	48726,48726
ENSP00000352770	109640,_gap_
ENSP00000484157	_gap_
ENSP00000382190	_gap_,55804,_gap_
ENSP00000479583	_gap_
ENSP00000480443	_gap_,51735
ENSP00000477094	55550
ENSP00000418131	_gap_
ENSP00000484851	_gap_
ENSP00000321405	_gap_
ENSP00000483051	_gap_
ENSP00000484340	_gap_
ENSP00000485006	56235
ENSP00000478477	_gap_
ENSP00000481165	_gap_
ENSP00000483097	_gap_,101447
ENSP00000478462	_gap_
ENSP00000482857	_gap_
ENSP00000484282	_gap_
ENSP00000229824	_gap_,52540
ENSP00000481054	47473,_gap_,52540
ENSP00000291525	57492
ENSP00000366389	_gap_,101288,50156,50044,52540
ENSP00000428468	_gap_,101288,50156
ENSP00000479767	_gap_,101288,50156
ENSP00000428354	_gap_,101288
ENSP00000428218	_gap_,101288
ENSP00000430797	_gap_,101288
ENSP00000428938	_gap_,101288
ENSP00000430443	_gap_,101288
ENSP00000483278	_gap_,101288
ENSP00000478142	48350
ENSP00000481936	_gap_
ENSP00000397719	_gap_
ENSP00000441255	57716,57716,57716,57716,57716,57716,_gap_,47050
ENSP00000478984	52540
ENSP00000307928	_gap_
ENSP00000478269	_gap_
ENSP00000480620	52540
ENSP00000360495	_gap_
ENSP00000483238	_gap_
ENSP00000481381	_gap_,52374
ENSP00000481065	_gap_,57196,57196,57196,_gap_,57196,57196,57196
ENSP00000481484	_gap_,57196,_gap_,57196,_gap_,57196,57196,57196
ENSP00000477964	51344,_gap_
ENSP00000483326	_gap_
ENSP00000482453	48726,48726,48726,_gap_
