id	level	description
IPR023459	InterPro	Transcription elongation factor GreA/GreB family
IPR023461	InterPro	Electron transfer flavoprotein, FixB subunit
IPR023463	InterPro	Electron transfer flavoprotein, FixA subunit, predicted
IPR023464	InterPro	DNA-directed RNA polymerase subunit P (Rpo12)
IPR023465	InterPro	Riboflavin kinase domain
IPR023467	InterPro	Tetrahydromethanopterin S-methyltransferase, subunit H/Methyltransferase Mtx, subunit H
IPR023470	InterPro	Riboflavin kinase, archaeal
IPR023474	InterPro	Probable exosome complex RNA-binding protein 1
IPR023475	InterPro	Cobalamin biosynthesis, precorrin-6Y methyltransferase, CbiT subunit, archaeal-type
IPR023477	InterPro	Adenylate kinase AdkA
IPR023479	InterPro	Pyridoxal kinase
IPR023489	InterPro	Haloalkane dehalogenase, subfamily 1
IPR023491	InterPro	Acyl carrier protein phosphodiesterase, gammaproteobacteria
IPR023492	InterPro	L-ribulose-5-phosphate 3-epimerase, Enterobacteriaceae
IPR023493	InterPro	N-methyl-L-tryptophan oxidase MTOX
IPR023496	InterPro	Deoxyhypusine synthase-like
IPR023499	InterPro	L-ribulose-5-phosphate 4-epimerase UlaF
IPR023500	InterPro	Zinc transporter ZitB
IPR023502	InterPro	DNA glycosylase, G/T mismatch, bacterial
IPR023503	InterPro	Ribosome biogenesis methyltransferase NEP1, archaea
IPR023505	InterPro	N-acetyl-D-glucosamine kinase
IPR023506	InterPro	Trans-aconitate 2-methyltransferase
IPR023507	InterPro	Serine/threonine protein kinase PknD
IPR023508	InterPro	Acetyl esterase
IPR023510	InterPro	Methylmalonate-semialdehyde dehydrogenase, Gram-positive bacteria
IPR023512	InterPro	5-methylthioadenosine/S-adenosylhomocysteine deaminase
IPR023513	InterPro	Quinolinate synthase A, type 1
IPR023514	InterPro	Glyoxylate/hydroxypyruvate reductase A
IPR023515	InterPro	Quinolinate synthase A, type 3
IPR023516	InterPro	tRNA-splicing endonuclease, archaeal long subfamily
IPR023517	InterPro	Amino acid/peptide transporter family, dipeptide and tripeptide permease A
IPR023518	InterPro	Ribosomal protein L35Ae, archaeal
IPR023519	InterPro	Glyoxylate reductase GyaR
IPR023520	InterPro	UV-endonuclease UvdE, bacterial
IPR023521	InterPro	Translation release factor  pelota, archaea
IPR023523	InterPro	Histidine decarboxylase, bacteria
IPR023525	InterPro	Ureidoglycolate hydrolase, bacterial
IPR023526	InterPro	Sulphur relay, TusB
IPR023527	InterPro	Adaptive-response sensory-kinase SasA
IPR023530	InterPro	Cytochrome b6, PetB
IPR023532	InterPro	H/ACA ribonucleoprotein complex subunit Nop10 , archaeal-type
IPR023533	InterPro	Ribosomal S6 modification enzyme RimK
IPR023535	InterPro	Threonylcarbamoyl-AMP synthase
IPR023536	InterPro	Coenzyme A disulphide reductase, staphyolococci
IPR023537	InterPro	Deoxyuridine triphosphate nucleotidohydrolase, archaeal
IPR023538	InterPro	Ribonuclease P, protein component 1
IPR023539	InterPro	Ribonuclease P, protein component 3, archaeal
IPR023540	InterPro	Phosphopantetheine adenylyltransferase
IPR023541	InterPro	rRNA small subunit methyltransferase B, enterobacteriaceae
IPR023542	InterPro	rRNA large subunit methyltransferase I
IPR023543	InterPro	rRNA small subunit methyltransferase C
IPR023544	InterPro	ABC transporter, vitamin B12-binding protein
IPR023545	InterPro	rRNA small subunit methyltransferase F
IPR023546	InterPro	Methylated-DNA--protein-cysteine methyltransferase
IPR023547	InterPro	Digeranylgeranylglyceryl phosphate synthase
IPR023549	InterPro	Subtilisin inhibitor
IPR023550	InterPro	PKHD-type hydroxylase
IPR023551	InterPro	Iron-sulfur cluster repair protein ScdA
IPR023553	InterPro	Uncharacterised methyltransferase, YrrT
IPR023554	InterPro	RNA helicase, ATP-dependent, RhlB-type
IPR023555	InterPro	Thiol-disulphide oxidoreductase ResA
IPR023556	InterPro	Acetyl-lysine deacetylase
IPR023557	InterPro	4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD, probable
IPR023559	InterPro	Flagellar transcriptional activator FlhD
IPR023563	InterPro	Ribosomal protein L13, conserved site
IPR023564	InterPro	Ribosomal protein L13 domain
IPR023571	InterPro	Ribosomal protein L14 domain
IPR023573	InterPro	Ribosomal protein L18a/LX
IPR023574	InterPro	Ribosomal protein L4 domain
IPR023575	InterPro	Ribosomal protein S19, superfamily
IPR023576	InterPro	UbiE/COQ5 methyltransferase, conserved site
IPR023585	InterPro	Isoleucine-tRNA ligase, type 1
IPR023586	InterPro	Isoleucine-tRNA ligase, type 2
IPR023588	InterPro	Transcription regulator HTH, PurR
IPR023589	InterPro	Processive diacylglycerol glucosyltransferase
IPR023590	InterPro	Digeranylgeranylglycerophospholipid reductase
IPR023592	InterPro	D-galactonate dehydratase
IPR023593	InterPro	2-keto-3-deoxy-L-rhamnonate aldolase
IPR023594	InterPro	Haloalkane dehalogenase, subfamily 2
IPR023595	InterPro	L-gulonolactone/D-arabinono-1,4-lactone oxidase
IPR023596	InterPro	Peptidase PrsW, archaeal/bacterial
IPR023597	InterPro	Flagellar regulator Flk
IPR023598	InterPro	Cyclin C
IPR023599	InterPro	Membrane-associated protein TcaA
IPR023600	InterPro	Folylpolyglutamate synthase, eukaryota
IPR023601	InterPro	Golgi SNAP receptor complex, subunit 1
IPR023602	InterPro	Riboflavin kinase domain, CTP-dependent
IPR023607	InterPro	Exodeoxyribonuclease I
IPR023609	InterPro	Transcription regulator HTH, RhaS
IPR023611	InterPro	Ribosomal protein S23/S25, mitochondrial
IPR023612	InterPro	Peptidase M4
IPR023613	InterPro	Nitrophorin
IPR023615	InterPro	Cytochrome c oxidase, subunit I, copper-binding site
IPR023616	InterPro	Cytochrome c oxidase, subunit I domain
IPR023617	InterPro	Tyrosine-tRNA ligase, archaeal/eukaryotic-type
IPR023618	InterPro	Photosystem I PsaG/PsaK domain
IPR023619	InterPro	Peptidase A26
IPR023636	InterPro	Urocanase conserved site
IPR023637	InterPro	Urocanase
IPR023639	InterPro	DNA primase, small subunit, archaeal
IPR023642	InterPro	DNA primase large subunit, archaeal
IPR023643	InterPro	3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase HcaB
IPR023644	InterPro	Nitrous-oxide reductase
IPR023645	InterPro	D-aminopeptidase
IPR023646	InterPro	Primosomal replication protein PriB
IPR023648	InterPro	Copper homeostasis CutC domain
IPR023649	InterPro	Deoxyribose-phosphate aldolase type II
IPR023651	InterPro	Ribosomal protein L14e
IPR023652	InterPro	Sirohydrochlorin cobaltochelatase
IPR023653	InterPro	Acetoacetate decarboxylase, bacterial
IPR023654	InterPro	Ribosomal protein L32e, archaeal
IPR023655	InterPro	Cytochrome c6
IPR023656	InterPro	IMP biosynthesis enzyme PurP
IPR023657	InterPro	Ribosomal protein L40e, archaeal
IPR023658	InterPro	15,16-dihydrobiliverdin:ferredoxin oxidoreductase
IPR023659	InterPro	Coenzyme F420:L-glutamate ligase, archaeal
IPR023660	InterPro	ATP:guanido phosphotransferase, bacterial
IPR023661	InterPro	Coenzyme F420:L-glutamate ligase, bacteria
IPR023662	InterPro	Rhomboid protease GlpG
IPR023663	InterPro	NADPH dehydrogenase
IPR023664	InterPro	Murein transglycosylase-C
IPR023665	InterPro	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
IPR023666	InterPro	Phosphoglucosamine mutase, archaeal
IPR023667	InterPro	NAD-dependent malic enzyme, proteobacteria
IPR023668	InterPro	Altronate oxidoreductase
IPR023669	InterPro	Ribosomal protein L1, archaea
IPR023670	InterPro	Tyrosine recombinase XerS
IPR023671	InterPro	ATPase RavA
IPR023672	InterPro	Ribosomal protein L2, archaeal-type
IPR023676	InterPro	Ribosomal protein S14, type Z, archaeal
IPR023677	InterPro	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
IPR023678	InterPro	Tyrosine-tRNA ligase, type 4
IPR023680	InterPro	Purine ribonucleoside efflux pump, NepI
IPR023681	InterPro	Ribosomal protein L15, archaeal-type
IPR023684	InterPro	Tyrosine-tRNA ligase, type 3
IPR023685	InterPro	Pyridoxal kinase PdxY
IPR023686	InterPro	GMP synthase (glutamine-hydrolyzing) subunit A
IPR023687	InterPro	Oxaloacetate decarboxylase, bacterial
IPR023688	InterPro	Cell division protein ZapA, firmicutes
IPR023689	InterPro	2,3-diketo-L-gulonate reductase
IPR023690	InterPro	Cytoskeleton protein RodZ
IPR023691	InterPro	ABC transporter, vitamin B12 import, permease   protein BtuC
IPR023692	InterPro	Multidrug resistance protein MdtG
IPR023693	InterPro	ABC transporter, vitamin B12, BtuD
IPR023694	InterPro	Agmatinase
IPR023695	InterPro	Thiosulfate sulfurtransferase, bacterial
IPR023697	InterPro	Multidrug resistance protein MdtL
IPR023698	InterPro	3-isopropylmalate dehydrogenase
IPR023699	InterPro	Transcription activator HTH, RhaR
IPR023700	InterPro	Divalent cation tolerance protein CutA, bacteria
IPR023701	InterPro	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase, Enterobacteriales
IPR023702	InterPro	D-cysteine desulphhydrase, bacterial
IPR023703	InterPro	Membrane-bound lytic murein transglycosylase F
IPR023706	InterPro	Para-hydroxybenzoic acid efflux pump, subunit AaeB
IPR023709	InterPro	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
IPR023710	InterPro	Probable phosphatase YcdX
IPR023711	InterPro	Transcription regulator HTH, UlaR
IPR023712	InterPro	3-phenylpropionate/cinnamic acid dioxygenase, beta subunit
IPR023713	InterPro	Endonuclease VIII
IPR023714	InterPro	Zinc transport protein ZntB
IPR023715	InterPro	Trehalase, cytoplasmic
IPR023716	InterPro	Proline-tRNA ligase, class IIa, type 2
IPR023717	InterPro	Prolyl-tRNA synthetase, class IIa, type 1
IPR023719	InterPro	Aliphatic amidase
IPR023720	InterPro	Trehalase, periplasmic
IPR023722	InterPro	Enterobactin exporter, EntS
IPR023723	InterPro	Glucan biosynthesis protein C
IPR023725	InterPro	Glucan biosynthesis glucosyltransferase H
IPR023726	InterPro	Threonine/serine transporter TdcC
IPR023727	InterPro	Lysophospholipid transporter LplT
IPR023729	InterPro	K(+)/H(+) antiporter NhaP2
IPR023731	InterPro	Regulatory protein Spx
IPR023733	InterPro	Pyrophosphatase PpaX
IPR023734	InterPro	Transcriptional regulator, LytR
IPR023735	InterPro	Uncharacterised nudix hydrolase NudL
IPR023737	InterPro	Spermidine export protein MdtI
IPR023738	InterPro	Maltoporin
IPR023740	InterPro	Spermidine export protein MdtJ
IPR023741	InterPro	Lipoate-protein ligase A
IPR023742	InterPro	Iron-sulfur cluster repair protein YftE
IPR023743	InterPro	Aquaporin Z
IPR023744	InterPro	3-phenylpropionate/cinnamic acid dioxygenase, ferredoxin--NAD(+) reductase subunit
IPR023746	InterPro	Transcription regulator HTH, YidZ
IPR023747	InterPro	Xanthine-guanine phosphoribosyltransferase
IPR023748	InterPro	Replication factor C small subunit, archaeal
IPR023749	InterPro	DnaJ-like protein DjlA
IPR023750	InterPro	RbsD-like domain
IPR023751	InterPro	L-fucose mutarotase
IPR023753	InterPro	Pyridine nucleotide-disulphide oxidoreductase, FAD/NAD(P)-binding domain
IPR023754	InterPro	Heme A synthase, type 2
IPR023755	InterPro	Heme A synthase, type 1
IPR023756	InterPro	Glyoxylate/hydroxypyruvate reductase B
IPR023757	InterPro	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
IPR023758	InterPro	tRNA-modifying protein YgfZ
IPR023760	InterPro	Holin-like protein CidA
IPR023761	InterPro	Transcriptional repressor HTH, NsrR
IPR023762	InterPro	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, bacterial
IPR023766	InterPro	D-phenylhydantoinase
IPR023769	InterPro	Nucleoid occlusion factor SlmA
IPR023770	InterPro	5-deoxy-glucuronate isomerase, bacterial
IPR023775	InterPro	Bifunctional 2-acylglycerophosphoethanolamine acyltransferase/acyl synthetase Aas
IPR023776	InterPro	Anti-adapter protein, IraD
IPR023777	InterPro	Amino acid/peptide transporter family, dipeptide permease D
IPR023781	InterPro	Nucleoside triphosphatase NudI
IPR023782	InterPro	Ubiquinone biosynthesis protein Coq7, bacterial
IPR023783	InterPro	Cation efflux pump FieF
IPR023786	InterPro	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
IPR023787	InterPro	Type III secretion system flagellar brake protein YcgR
IPR023788	InterPro	D-tagatose-bisphosphate aldolase, class II, subunit KbaY
IPR023789	InterPro	2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
IPR023790	InterPro	Chloride channel, voltage-gated, ClcB
IPR023791	InterPro	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
IPR023793	InterPro	2-keto-4-pentenoate hydratase
IPR023794	InterPro	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
IPR023800	InterPro	Cucumovirus coat protein, chain A
IPR023802	InterPro	Colicin/pyocin immunity protein domain
IPR023829	InterPro	Poly-beta-1,6-N-acetyl-D-glucosamine biosynthesis protein PgaD
IPR023838	InterPro	Type VII secretion system EsaA
IPR023844	InterPro	CRISPR-associated protein Cas1, MYXAN subtype
IPR023853	InterPro	Poly-beta-1,6 N-acetyl-D-glucosamine synthase PgaC/IcaA
IPR023854	InterPro	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase PgaB
IPR023861	InterPro	Chloride channel, ClcA
IPR023865	InterPro	Aliphatic acid kinase, short-chain, conserved site
IPR023867	InterPro	Anaerobic sulphatase maturase, radical SAM
IPR023870	InterPro	Poly-beta-1,6 N-acetyl-D-glucosamine export porin PgaA
IPR023872	InterPro	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
IPR023877	InterPro	Pyrrolysyl-tRNA ligase, C-terminal
IPR023878	InterPro	Pyrrolysyl-tRNA ligase, N-terminal
IPR023880	InterPro	Benzylsuccinate synthase activating enzyme
IPR023897	InterPro	Spore photoproduct lyase
IPR023905	InterPro	Acetyldiaminopimelate deacetylase
IPR023915	InterPro	UDP-GlcNAc diphosphorylase/GlcNAc-1-P N-acetyltransferase, GlmU, archaeal-type
IPR023933	InterPro	Glycoside hydrolase, family 2, beta-galactosidase
IPR023936	InterPro	NADH dehydrogenase/NAD(P)H nitroreductase, putative, RutE
IPR023937	InterPro	Bis(5'-nucleosyl)-tetraphosphatase PrpE
IPR023938	InterPro	HMP-PP phosphatase
IPR023939	InterPro	Cysteine desulfuration protein SufE
IPR023940	InterPro	Dihydrodipicolinate reductase, bacterial
IPR023941	InterPro	Glutathione-regulated potassium-efflux system protein KefC
IPR023942	InterPro	3-keto-L-gulonate-6-phosphate decarboxylase, UlaD
IPR023943	InterPro	Enolase-phosphatase E1
IPR023944	InterPro	Anaerobic nitric oxide reductase transcription regulator
IPR023945	InterPro	N-acetylmannosamine kinase, bacterial
IPR023946	InterPro	Endo-type membrane-bound lytic murein transglycosylase A
IPR023947	InterPro	Glutathione-regulated potassium-efflux system ancillary protein KefG
IPR023948	InterPro	Glutathione-regulated potassium-efflux system ancillary protein KefF
IPR023949	InterPro	RNA polymerase-associated protein RapA
IPR023950	InterPro	Flavohemoprotein
IPR023951	InterPro	L-ascorbate-6-phosphate lactonase UlaG
IPR023952	InterPro	Inosose dehydratase
IPR023953	InterPro	Heme-degrading monooxygenase IsdG
IPR023954	InterPro	C4-dicarboxylate transport protein
IPR023955	InterPro	D-tagatose-bisphosphate aldolase, class II, subunit GatY
IPR023956	InterPro	Acireductone dioxygenase ARD
IPR023957	InterPro	Anaerobic nitric oxide reductase flavorubredoxin
IPR023958	InterPro	Malate dehydrogenase, type 1, bacterial
IPR023960	InterPro	Cytochrome b6-f complex iron-sulfur subunit
IPR023961	InterPro	Nitric oxide reductase FlRd-NAD(+) reductase
IPR023999	InterPro	Formate transporter FocA, putative
IPR024027	InterPro	Colanic acid biosynthesis, acetyltransferase, WcaB
IPR024036	InterPro	tRNA-dihydrouridine synthase, putative, C-terminal
IPR024041	InterPro	Ammonium transporter AmtB-like domain
IPR024052	InterPro	Phosphopentomutase DeoB cap domain
IPR024060	InterPro	Ureidoglycolate hydrolase domain
IPR024061	InterPro	NDT80 DNA-binding domain
IPR024068	InterPro	Rotavirus NSP2, N-terminal
IPR024073	InterPro	Argininosuccinate synthetase mutimerisation domain, C-terminal tail
IPR024074	InterPro	Argininosuccinate synthetase, catalytic/multimerisation domain body
IPR024075	InterPro	DNA-directed RNA polymerase, helix hairpin domain
IPR024076	InterPro	Rotavirus NSP2, C-terminal
IPR024079	InterPro	Metallopeptidase, catalytic domain
IPR024082	InterPro	Proline dehydrogenase PutA, domain II
IPR024084	InterPro	Isopropylmalate dehydrogenase-like domain
IPR024086	InterPro	Phosphoglucosamine mutase, archaeal-related
IPR024088	InterPro	Tyrosine-tRNA ligase, bacterial-type
IPR024089	InterPro	Proline dehydrogenase PutA, domain I/II
IPR024090	InterPro	Proline dehydrogenase PutA, domain I
IPR024095	InterPro	Vesicle tethering protein p115-like
IPR024098	InterPro	Transcription factor EB
IPR024099	InterPro	Transcription factor retrograde regulation protein 3
IPR024100	InterPro	Transcription factor E3
IPR024101	InterPro	Transcription factor EC
IPR024106	InterPro	Pseudokinase tribbles, TRB3
IPR024107	InterPro	Tyrosine-tRNA ligase, bacterial-type, type 1
IPR024108	InterPro	Tyrosine-tRNA ligase, bacterial-type, type 2
IPR024109	InterPro	Tryptophan-tRNA ligase, bacterial-type
IPR024121	InterPro	Interferon-induced protein with tetratricopeptide repeats 1
IPR024122	InterPro	Interferon-induced protein with tetratricopeptide repeats 3
IPR024123	InterPro	Transcription activator GutR
IPR024124	InterPro	Interferon-induced protein with tetratricopeptide repeats 2
IPR024129	InterPro	Sphingomyelin phosphodiesterase 4
IPR024135	InterPro	Hepatitis B X-interacting protein
IPR024140	InterPro	Phorbol-12-myristate-13-acetate-induced protein 1
IPR024141	InterPro	Superoxide dismutase (Cu/Zn), extracellular
IPR024142	InterPro	Superoxide dismutase 1 copper chaperone
IPR024156	InterPro	Small GTPase superfamily, ARF type
IPR024159	InterPro	Adaptor protein Cbl, PTB domain
IPR024160	InterPro	Bin3-type S-adenosyl-L-methionine binding domain
IPR024162	InterPro	Adaptor protein Cbl
IPR024164	InterPro	KinB-signalling pathway activation protein
IPR024165	InterPro	Aminoglycoside 3-phosphotransferase
IPR024167	InterPro	Cytochrome c4
IPR024171	InterPro	S-receptor-like serine/threonine-protein kinase
IPR024172	InterPro	Streptomycin 3''-adenylyltransferase
IPR024175	InterPro	Peptidase S1A, complement C1r/C1S/mannan-binding
IPR024178	InterPro	Oestrogen receptor/oestrogen-related receptor
IPR024187	InterPro	Signal transduction response regulator, citrate/malate metabolism
IPR024190	InterPro	Methenyltetrahydromethanopterin dehydrogenase, Hmd-type
IPR024193	InterPro	Ku80
IPR024195	InterPro	NUDIX hydrolase, YfcD, predicted
IPR024200	InterPro	Chondroitin sulfate ABC endolyase
IPR024203	InterPro	5-deoxy-glucuronate isomerase, IolB
IPR024205	InterPro	Mst1 SARAH domain
IPR024222	InterPro	CST complex subunit Ten1, fungal
IPR024225	InterPro	Cyclic-AMP phosphodiesterase class-II, conserved site
IPR024237	InterPro	VirE1
IPR024242	InterPro	Non-classical export protein 1
IPR024261	InterPro	RNA binding protein She2p
IPR024270	InterPro	Urocortin II/III
IPR024273	InterPro	Urocortin II
IPR024279	InterPro	Paramyxovirinae protein V, zinc-binding domain
IPR024304	InterPro	Natural killer cell receptor 2B4
IPR024314	InterPro	Suppressor of fused C-terminal
IPR024318	InterPro	Negative regulator of Ofd1/Enhancer of translation termination 1
IPR024344	InterPro	Mycothiol-dependent maleylpyruvate isomerase, metal-binding domain
IPR024371	InterPro	Acetyl-coenzyme A transporter 1
IPR024440	InterPro	Colicin D C-terminal
IPR024448	InterPro	Xylosyltransferase
IPR024529	InterPro	ECF transporter, substrate-specific component
IPR024531	InterPro	Erythronate-4-phosphate dehydrogenase, dimerisation domain
IPR024546	InterPro	Ribosome biogenesis protein RLP24
IPR024565	InterPro	Orexigenic neuropeptide QRFP/P518
IPR024575	InterPro	Cloacin colicin family
IPR024579	InterPro	Bcl-2-interacting killer
IPR024622	InterPro	Colicin/pyocin, DNase domain
IPR024624	InterPro	Pyridoxamine 5'-phosphate oxidase, Alr4036 family, FMN-binding domain
IPR024627	InterPro	Recombination-activation protein 1
IPR024645	InterPro	Mitochondrial export protein Som1
IPR024652	InterPro	Trichodiene synthase
IPR024667	InterPro	Heterogeneous nuclear ribonucleoprotein M
IPR024678	InterPro	Serine/threonine-protein kinase OSR1/WNK, CCT domain
IPR024688	InterPro	Maltose/galactoside acetyltransferase
IPR024690	InterPro	Nitrile hydratase beta subunit domain
IPR024692	InterPro	Phosphotransferase system, enzyme I
IPR024694	InterPro	N5-carboxyaminoimidazole ribonucleotide mutase PurE
IPR024699	InterPro	Acetoin utilization protein AcuA
IPR024703	InterPro	Fascin, metazoans
IPR024707	InterPro	Ferredoxin-thioredoxin reductase, beta subunit
IPR024708	InterPro	Catalase active site
IPR024711	InterPro	Catalase, mono-functional, haem-containing, clades 1 and 3
IPR024712	InterPro	Catalase, mono-functional, haem-containing, clade 2
IPR024715	InterPro	Coagulation factor 5/8
IPR024717	InterPro	Denitrification system component NapC/NirT/NrfH
IPR024721	InterPro	Snurportin-1, N-terminal
IPR024725	InterPro	E3 ubiquitin ligase EDD, ubiquitin-associated domain
IPR024726	InterPro	Ferric iron reductase, C-terminal
IPR024734	InterPro	Magnesium-dependent phosphatase-1, eukaryotic type
IPR024738	InterPro	Transcriptional coactivator Hfi1/Transcriptional adapter 1
IPR024741	InterPro	Condensin-2 complex subunit G2
IPR024746	InterPro	Glycosyl hydrolase family 100
IPR024750	InterPro	Calcium-transporting P-type ATPase, N-terminal autoinhibitory domain
IPR024753	InterPro	Regulatory protein AriR
IPR024758	InterPro	Inheritance of peroxisomes protein 1
IPR024766	InterPro	Zinc finger, RING-H2-type
IPR024768	InterPro	Meiosis arrest female protein 1
IPR024769	InterPro	TcdA/TcdB toxin, pore forming domain
IPR024770	InterPro	TcdA/TcdB toxin, catalytic glycosyltransferase domain
IPR024774	InterPro	Pleckstrin homology domain, Mcp5-type
IPR024783	InterPro	Transducer of regulated CREB activity, N-terminal
IPR024786	InterPro	Transducer of regulated CREB activity
IPR024789	InterPro	Anaphase-promoting complex subunit 4
IPR024791	InterPro	Cytochrome c oxidase subunit III
IPR024793	InterPro	Thrombin inhibitor hirudin
IPR024794	InterPro	Ribosomal protein L15e core domain
IPR024800	InterPro	G-protein-signalling modulator 3
IPR024804	InterPro	G-protein-signalling modulator 1
IPR024806	InterPro	Transmembrane protein 102
IPR024824	InterPro	Growth arrest and DNA damage-inducible protein GADD45
IPR024829	InterPro	Radiation-inducible immediate-early gene IEX-1
IPR024830	InterPro	Glucocorticoid modulatory element-binding protein 1/2
IPR024836	InterPro	Janus kinase and microtubule-interacting protein
IPR024842	InterPro	Triple repetitive-sequence of QXXK/R protein
IPR024846	InterPro	Tuftelin
IPR024849	InterPro	Shootin-1
IPR024854	InterPro	Kinectin
IPR024855	InterPro	UNC79
IPR024858	InterPro	Golgin subfamily A
IPR024863	InterPro	Transient receptor potential channel, vanilloid 1
IPR024864	InterPro	Nucleoporin Nup54/Nup57/Nup44
IPR024865	InterPro	Transient receptor potential channel, vanilloid 2
IPR024866	InterPro	Transient receptor potential channel, vanilloid 3
IPR024867	InterPro	Nuclear factor related to kappa-B-binding protein
IPR024872	InterPro	HEXIM
IPR024874	InterPro	Transcription factor Maf
IPR024876	InterPro	HEXIM2
IPR024880	InterPro	COPII coat assembly protein, Sec16
IPR024882	InterPro	Nucleoporin p58/p45
IPR024883	InterPro	Neurensin
IPR024884	InterPro	N-acyl-phosphatidylethanolamine-hydrolysing phospholipase D
IPR024885	InterPro	Neuronatin
IPR024886	InterPro	Bone marrow stromal antigen 2
IPR024887	InterPro	Ashwin
IPR024888	InterPro	U1 small nuclear ribonucleoprotein A/U2 small nuclear ribonucleoprotein B''
IPR024890	InterPro	(R)-citramalate synthase CimA
IPR024893	InterPro	ATP phosphoribosyltransferase HisG, short form
IPR024894	InterPro	Bifunctional pantoate ligase/cytidylate kinase
IPR024896	InterPro	Propionate kinase PduW
IPR024897	InterPro	Octanoyltransferase LipL
IPR024898	InterPro	Octanoyltransferase LipM
IPR024899	InterPro	Nitrogen fixation-sustaining protein CowN
IPR024901	InterPro	FAPy deformylase
IPR024902	InterPro	FAD synthase RibL
IPR024903	InterPro	Putrescine carbamoyltransferase PtcA
IPR024904	InterPro	Ornithine carbamoyltransferase
IPR024911	InterPro	DNA gyrase inhibitor GyrI
IPR024913	InterPro	tRNA(Ile2) 2-agmatinylcytidine synthetase TiaS
IPR024914	InterPro	tRNA(Met) cytidine acetyltransferase TmcA
IPR024919	InterPro	ECF transporter transmembrane protein EcfT
IPR024920	InterPro	Dihydroorotate dehydrogenase, class 1
IPR024921	InterPro	Protein-export membrane protein SecF, archaeal
IPR024922	InterPro	Rubredoxin
IPR024926	InterPro	Nucleolar GTP-binding protein 1
IPR024927	InterPro	Acid phosphatase, type 5
IPR024928	InterPro	E3 ubiquitin-protein ligase, SMURF1 type
IPR024929	InterPro	Nucleolar GTP-binding protein 2
IPR024931	InterPro	Importin subunit alpha
IPR024932	InterPro	Flavin transferase ApbE
IPR024934	InterPro	Rubredoxin-like domain
IPR024935	InterPro	Rubredoxin domain
IPR024936	InterPro	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
IPR024937	InterPro	Domain X
IPR024939	InterPro	Calcium-activated potassium channel Slo
IPR024940	InterPro	Transcription factor TCF/LEF
IPR024943	InterPro	Enhancer of polycomb protein
IPR024945	InterPro	Spt5 C-terminal domain
IPR024947	InterPro	Calcium channel flower
IPR024951	InterPro	Sulphate adenylyltransferase catalytic domain
IPR024956	InterPro	tRNAHis guanylyltransferase catalytic domain
IPR024957	InterPro	Cep57 centrosome microtubule-binding domain
IPR024960	InterPro	Phosphatidyl-N-methylethanolamine/N-methyltransferase
IPR024972	InterPro	HNS-dependent expression A
IPR024990	InterPro	Anaphase-promoting complex subunit 1
IPR024991	InterPro	Anaphase-promoting complex subunit 11
IPR025182	InterPro	RNA polymerase-binding protein RbpA
IPR025192	InterPro	Succinate dehydogenase/fumarate reductase N-terminal
IPR025210	InterPro	ATP25 mRNA stabilisation domain
IPR025224	InterPro	Cell cycle and apoptosis regulator protein
IPR025249	InterPro	KH domain, NusA-like
IPR025287	InterPro	Wall-associated receptor kinase galacturonan-binding domain
IPR025304	InterPro	ALIX V-shaped domain
IPR025422	InterPro	Transcription factor TGA like domain
IPR025483	InterPro	Lipase, eukaryotic
IPR025525	InterPro	hAT-like transposase, RNase-H fold
IPR025585	InterPro	Photosystem II Pbs27
IPR025593	InterPro	Growth arrest-specific protein 8
IPR025604	InterPro	Actin cytoskeleton-regulatory complex protein End3
IPR025650	InterPro	Alkyldihydroxyacetonephosphate synthase
IPR025653	InterPro	Peroxisome biogenesis factor 1
IPR025654	InterPro	Peroxisome biogenesis factor 10
IPR025655	InterPro	Peroxisomal membrane protein 14
IPR025703	InterPro	Bifunctional protein PutA
IPR025705	InterPro	Beta-hexosaminidase
IPR025706	InterPro	Endo-alpha-N-acetylgalactosaminidase
IPR025708	InterPro	Heat shock protein 15
IPR025709	InterPro	Leucyl-tRNA synthetase, editing domain
IPR025710	InterPro	SoxA protein
IPR025718	InterPro	Histone deacetylase complex subunit SAP30, Sin3 binding domain
IPR025720	InterPro	ECF transporter, Riboflavin transporter RibU
IPR025725	InterPro	E3 ubiquitin-protein ligase SopA-like, catalytic domain
IPR025752	InterPro	High pH protein family
IPR025763	InterPro	tRNA (guanine-N-7) methyltransferase catalytic subunit Trm8, eukaryote
