id	level	description
PF14664	Pfam	Rapamycin-insensitive companion of mTOR, N-term
PF14665	Pfam	Rapamycin-insensitive companion of mTOR, phosphorylation-site
PF14666	Pfam	Rapamycin-insensitive companion of mTOR, middle domain
PF14667	Pfam	Polysaccharide biosynthesis C-terminal domain
PF14668	Pfam	Rapamycin-insensitive companion of mTOR, domain 5
PF14669	Pfam	Putative aspartate racemase
PF14670	Pfam	Coagulation Factor Xa inhibitory site
PF14671	Pfam	Dual specificity protein phosphatase, N-terminal half
PF14672	Pfam	Late cornified envelope 
PF14673	Pfam	Domain of unknown function (DUF4459)
PF14674	Pfam	FANCI solenoid 1 cap
PF14675	Pfam	FANCI solenoid 1
PF14676	Pfam	FANCI solenoid 2
PF14677	Pfam	FANCI solenoid 3
PF14678	Pfam	FANCI solenoid 4
PF14679	Pfam	FANCI helical domain 1
PF14680	Pfam	FANCI helical domain 2
PF14681	Pfam	Uracil phosphoribosyltransferase
PF14682	Pfam	Sporulation initiation phospho-transferase B, C-terminal
PF14683	Pfam	Polysaccharide lyase family 4, domain III
PF14684	Pfam	Tricorn protease C1 domain
PF14685	Pfam	Tricorn protease PDZ domain
PF14686	Pfam	Polysaccharide lyase family 4, domain II
PF14687	Pfam	Domain of unknown function (DUF4460)
PF14688	Pfam	Domain of unknown function (DUF4461)
PF14689	Pfam	Sensor_kinase_SpoOB-type, alpha-helical domain
PF14690	Pfam	zinc-finger of transposase IS204/IS1001/IS1096/IS1165
PF14691	Pfam	Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster
PF14692	Pfam	Domain of unknown function (DUF4462)
PF14693	Pfam	Ribosomal protein TL5, C-terminal domain
PF14694	Pfam	Lines N-terminus
PF14695	Pfam	Lines C-terminus
PF14696	Pfam	Hydroxyphenylpyruvate dioxygenase, HPPD, N-terminal 
PF14697	Pfam	4Fe-4S dicluster domain
PF14698	Pfam	Argininosuccinate lyase C-terminal
PF14699	Pfam	N-terminal domain from the human glycogen debranching enzyme
PF14700	Pfam	DNA-directed RNA polymerase N-terminal
PF14701	Pfam	glucanotransferase domain of human glycogen debranching enzyme
PF14702	Pfam	central domain of human glycogen debranching enzyme
PF14703	Pfam	Domain of unknown function (DUF4463)
PF14704	Pfam	Dermatopontin
PF14705	Pfam	Costars
PF14706	Pfam	Transposase DNA-binding
PF14707	Pfam	C-terminal region of aryl-sulfatase
PF14709	Pfam	double strand RNA binding domain from DEAD END PROTEIN 1
PF14710	Pfam	Respiratory nitrate reductase alpha N-terminal
PF14711	Pfam	Respiratory nitrate reductase beta C-terminal
PF14712	Pfam	Snapin/Pallidin
PF14713	Pfam	Domain of unknown function (DUF4464)
PF14714	Pfam	KH-domain-like of EngA bacterial GTPase enzymes, C-terminal
PF14715	Pfam	N-terminal domain of cytochrome oxidase-cbb3, FixP 
PF14716	Pfam	Helix-hairpin-helix domain
PF14717	Pfam	Domain of unknown function (DUF4465)
PF14718	Pfam	Soluble lytic murein transglycosylase L domain
PF14719	Pfam	Phosphotyrosine interaction domain (PTB/PID)
PF14720	Pfam	NiFe/NiFeSe hydrogenase small subunit C-terminal
PF14721	Pfam	Apoptosis-inducing factor, mitochondrion-associated, C-term
PF14722	Pfam	Ki-ras-induced actin-interacting protein-IP3R-interacting domain
PF14723	Pfam	Sperm-specific antigen 2 C-terminus
PF14724	Pfam	Mitochondrial-associated sphingomyelin phosphodiesterase
PF14725	Pfam	Domain of unknown function (DUF4466)
PF14726	Pfam	Rotatin, an armadillo repeat protein, centriole functioning 
PF14727	Pfam	PTHB1 N-terminus
PF14728	Pfam	PTHB1 C-terminus
PF14729	Pfam	Domain of unknown function with cystatin-like fold (DUF4467) 
PF14730	Pfam	Domain of unknown function (DUF4468) with TBP-like fold
PF14731	Pfam	Staphopain proregion
PF14732	Pfam	Ubiquitin/SUMO-activating enzyme ubiquitin-like domain
PF14733	Pfam	AP2-coincident C-terminal
PF14734	Pfam	Domain of unknown function (DUF4469) with IG-like fold
PF14735	Pfam	HAUS augmin-like complex subunit 4
PF14736	Pfam	Protein N-terminal asparagine amidohydrolase
PF14737	Pfam	Domain of unknown function (DUF4470)
PF14738	Pfam	Solute carrier (proton/amino acid symporter), TRAMD3 or PAT1
PF14739	Pfam	Domain of unknown function (DUF4472)
PF14740	Pfam	Domain of unknown function (DUF4471)
PF14741	Pfam	N-terminal glycosyl-hydrolase-114-associated domain
PF14742	Pfam	N-terminal domain of (some) glycogen debranching enzymes
PF14743	Pfam	DNA ligase OB-like domain
PF14744	Pfam	WASH complex subunit 7
PF14745	Pfam	WASH complex subunit 7, N-terminal
PF14746	Pfam	WASH complex subunit 7, C-terminal
PF14747	Pfam	Domain of unknown function (DUF4473)
PF14748	Pfam	Pyrroline-5-carboxylate reductase dimerisation
PF14749	Pfam	Acyl-coenzyme A oxidase N-terminal
PF14750	Pfam	Integrator complex subunit 2
PF14751	Pfam	Domain of unknown function (DUF4474)
PF14752	Pfam	Retinol binding protein receptor
PF14753	Pfam	Domain of unknown function (DUF4475)
PF14754	Pfam	Papain-like auto-proteinase
PF14755	Pfam	Intracellular membrane remodeller 
PF14756	Pfam	Peptidase_C33-associated domain
PF14757	Pfam	Immunogenic region of nsp2 protein of arterivirus polyprotein
PF14758	Pfam	Non-essential region of nsp2 of arterivirus polyprotein 
PF14759	Pfam	Reductase C-terminal
PF14760	Pfam	Rnk N-terminus
PF14761	Pfam	Hermansky-Pudlak syndrome 3
PF14762	Pfam	Hermansky-Pudlak syndrome 3, middle region
PF14763	Pfam	Hermansky-Pudlak syndrome 3, C-terminal
PF14764	Pfam	AP-5 complex subunit, vesicle trafficking
PF14765	Pfam	Polyketide synthase dehydratase
PF14766	Pfam	Replication protein A interacting N-terminal
PF14767	Pfam	Replication protein A interacting middle
PF14768	Pfam	Replication protein A interacting C-terminal
PF14769	Pfam	Flagellar C1a complex subunit C1a-32
PF14770	Pfam	Transmembrane protein 18
PF14771	Pfam	Domain of unknown function (DUF4476)
PF14772	Pfam	Sperm tail
PF14773	Pfam	Helicase-associated putative binding domain, C-terminal
PF14774	Pfam	FAM177 family
PF14775	Pfam	Sperm tail C-terminal domain
PF14776	Pfam	Cation-channel complex subunit UNC-79
PF14777	Pfam	Cilia BBSome complex subunit 10
PF14778	Pfam	Olfactory receptor 4-like
PF14779	Pfam	Ciliary BBSome complex subunit 1
PF14780	Pfam	Domain of unknown function (DUF4477)
PF14781	Pfam	Ciliary BBSome complex subunit 2, N-terminal
PF14782	Pfam	Ciliary BBSome complex subunit 2, C-terminal
PF14783	Pfam	Ciliary BBSome complex subunit 2, middle region
PF14784	Pfam	C-terminal domain of the ECSIT protein
PF14785	Pfam	Maltose transport system permease protein MalF P2 domain
PF14786	Pfam	Tube Death domain
PF14787	Pfam	GAG-polyprotein viral zinc-finger
PF14788	Pfam	EF hand
PF14789	Pfam	Tetrahydrodipicolinate N-succinyltransferase middle
PF14790	Pfam	Tetrahydrodipicolinate N-succinyltransferase N-terminal
PF14791	Pfam	DNA polymerase beta thumb 
PF14792	Pfam	DNA polymerase beta palm 
PF14793	Pfam	Domain of unknown function (DUF4478)
PF14794	Pfam	Domain of unknown function (DUF4479)
PF14795	Pfam	Leucine-tRNA synthetase-specific domain
PF14796	Pfam	Clathrin-adaptor complex-3 beta-1 subunit C-terminal
PF14797	Pfam	Serine-rich region of AP3B1, clathrin-adaptor complex
PF14798	Pfam	Calcium homeostasis modulator
PF14799	Pfam	FAM195 family
PF14800	Pfam	Domain of unknown function (DUF4481)
PF14801	Pfam	tRNA methyltransferase complex GCD14 subunit N-term
PF14802	Pfam	TMEM192 family
PF14803	Pfam	Nudix N-terminal
PF14804	Pfam	Jag N-terminus
PF14805	Pfam	Tetrahydrodipicolinate N-succinyltransferase N-terminal
PF14806	Pfam	Coatomer beta subunit appendage platform
PF14807	Pfam	Adaptin AP4 complex epsilon appendage platform
PF14808	Pfam	TMEM164 family
PF14809	Pfam	C1 domain of tRNA-guanine transglycosylase dimerisation
PF14810	Pfam	Patch-forming domain C2 of tRNA-guanine transglycosylase
PF14811	Pfam	Protein of unknown function TPD sequence-motif
PF14812	Pfam	Transmembrane domain of transglycosylase PBP1 at N-terminal
PF14813	Pfam	NADH dehydrogenase 1 beta subcomplex subunit 2
PF14814	Pfam	Bifunctional transglycosylase second domain
PF14815	Pfam	NUDIX domain
PF14816	Pfam	Family of unknown function, FAM178
PF14817	Pfam	HAUS augmin-like complex subunit 5
PF14818	Pfam	Domain of unknown function (DUF4482)
PF14819	Pfam	Nitrile reductase, 7-cyano-7-deazaguanine-reductase N-term
PF14820	Pfam	Small proline-rich 2
PF14821	Pfam	Threonine synthase N terminus
PF14822	Pfam	Vasohibin
PF14823	Pfam	Sirohaem biosynthesis protein C-terminal
PF14824	Pfam	Sirohaem biosynthesis protein central
PF14825	Pfam	Domain of unknown function (DUF4483)
PF14826	Pfam	FACT complex subunit SPT16 N-terminal lobe domain
PF14827	Pfam	Sensory domain of two-component sensor kinase
PF14828	Pfam	Amnionless
PF14829	Pfam	Glycerol-3-phosphate acyltransferase N-terminal
PF14830	Pfam	Haemocyanin beta-sandwich
PF14831	Pfam	Domain of unknown function (DUF4484)
PF14832	Pfam	Putative oxalocrotonate tautomerase enzyme
PF14833	Pfam	NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase
PF14834	Pfam	Glutathione S-transferase, C-terminal domain
PF14835	Pfam	zf-RING of BARD1-type protein
PF14836	Pfam	Ubiquitin-like domain
PF14837	Pfam	Integrator complex subunit 5 N-terminus
PF14838	Pfam	Integrator complex subunit 5 C-terminus
PF14839	Pfam	DOR family
PF14840	Pfam	Processivity clamp loader gamma complex DNA pol III C-term
PF14841	Pfam	FliG middle domain
PF14842	Pfam	FliG N-terminal domain
PF14843	Pfam	Growth factor receptor domain IV
PF14844	Pfam	PH domain associated with Beige/BEACH
PF14845	Pfam	beta-acetyl hexosaminidase like
PF14846	Pfam	Domain of unknown function (DUF4485)
PF14847	Pfam	Ras-binding domain of Byr2
PF14848	Pfam	DNA-binding domain
PF14849	Pfam	YidC periplasmic domain
PF14850	Pfam	DNA-binding domain of Proline dehydrogenase
PF14851	Pfam	FAM176 family
PF14852	Pfam	Fis1 N-terminal tetratricopeptide repeat
PF14853	Pfam	Fis1 C-terminal tetratricopeptide repeat
PF14854	Pfam	Leucine rich adaptor protein 
PF14855	Pfam	Pilus-assembly fibrillin subunit, chaperone
PF14856	Pfam	Pathogen effector; putative necrosis-inducing factor
PF14857	Pfam	TMEM151 family
PF14858	Pfam	Domain of unknown function (DUF4486)
PF14859	Pfam	Colicin M
PF14860	Pfam	DrrA phosphatidylinositol 4-phosphate binding domain
PF14861	Pfam	Plant antimicrobial peptide
PF14862	Pfam	Big defensin
PF14863	Pfam	Alkyl sulfatase dimerisation
PF14864	Pfam	Alkyl sulfatase C-terminal
PF14865	Pfam	Macin
PF14866	Pfam	Potassium channel toxin
PF14867	Pfam	Lantibiotic alpha
PF14868	Pfam	Domain of unknown function (DUF4487)
PF14869	Pfam	Domain of unknown function (DUF4488)
PF14870	Pfam	Photosynthesis system II assembly factor YCF48
PF14871	Pfam	Hypothetical glycosyl hydrolase 6
PF14872	Pfam	Hypothetical glycoside hydrolase 5
PF14873	Pfam	N-terminal domain of BNR-repeat neuraminidase
PF14874	Pfam	Flagellar-associated PapD-like
PF14875	Pfam	N-term cysteine-rich ER, FAM69
PF14876	Pfam	Respiratory growth transcriptional regulator
PF14877	Pfam	Mitochondrial translation initiation factor
PF14878	Pfam	Death-like domain of SPT6
PF14879	Pfam	Domain of unknown function (DUF4489)
PF14880	Pfam	Cytochrome oxidase c assembly
PF14881	Pfam	Tubulin domain
PF14882	Pfam	Hypothetical glycosyl hydrolase 12
PF14883	Pfam	Hypothetical glycosyl hydrolase family 13
PF14884	Pfam	Type I membrane glycoproteins cell-cell fusogen
PF14885	Pfam	Hypothetical glycosyl hydrolase family 15
PF14886	Pfam	FAM183A and FAM183B related
PF14887	Pfam	HMG (high mobility group) box 5
PF14888	Pfam	Penicillin-binding protein Tp47 domain C
PF14889	Pfam	Penicillin-binding protein Tp47 domain a
PF14890	Pfam	Intein splicing domain
PF14891	Pfam	Effector protein
PF14892	Pfam	Domain of unknown function (DUF4490)
PF14893	Pfam	PNMA
PF14894	Pfam	Lsm C-terminal
PF14895	Pfam	Protein phosphatase 1 inhibitor
PF14896	Pfam	EmbC C-terminal domain
PF14897	Pfam	EpsG family
PF14898	Pfam	Domain of unknown function (DUF4491)
PF14899	Pfam	Domain of unknown function (DUF4492)
PF14900	Pfam	Domain of unknown function (DUF4493)
PF14901	Pfam	Cleavage inducing molecular chaperone
PF14902	Pfam	Domain of unknown function (DUF4494)
PF14903	Pfam	WG containing repeat
PF14904	Pfam	Family of unknown function
PF14905	Pfam	Outer membrane protein beta-barrel family
PF14906	Pfam	Domain of unknown function (DUF4495)
PF14907	Pfam	Uncharacterised nucleotidyltransferase
PF14908	Pfam	Domain of unknown function (DUF4496)
PF14909	Pfam	Spermatogenesis-assoc protein 6
PF14910	Pfam	S-phase genomic integrity recombination mediator, N-terminal
PF14911	Pfam	S-phase genomic integrity recombination mediator, C-terminal
PF14912	Pfam	Testicular haploid expressed repeat
PF14913	Pfam	DPCD protein family
PF14914	Pfam	LRRC37A/B like protein 1 C-terminal domain
PF14915	Pfam	CCDC144C protein coiled-coil region
PF14916	Pfam	Coiled-coil domain of unknown function
PF14917	Pfam	Coiled coil protein 74, C terminal
PF14918	Pfam	MDM2-binding
PF14919	Pfam	MDM2-binding
PF14920	Pfam	MDM2-binding
PF14921	Pfam	Adenomatosis polyposis coli down-regulated 1
PF14922	Pfam	Protein of unknown function
PF14923	Pfam	Coiled-coil protein 142
PF14924	Pfam	Protein of unknown function (DUF4497)
PF14925	Pfam	Domain of unknown function
PF14926	Pfam	Domain of unknown function (DUF4498)
PF14927	Pfam	Neurensin
PF14928	Pfam	Short tail fibre protein receptor-binding domain
PF14929	Pfam	TAF RNA Polymerase I subunit A
PF14930	Pfam	Quinohemoprotein amine dehydrogenase, alpha subunit domain II
PF14931	Pfam	Intraflagellar transport complex B, subunit 20
PF14932	Pfam	HAUS augmin-like complex subunit 3
PF14933	Pfam	CEP19-like protein
PF14934	Pfam	Domain of unknown function (DUF4499)
PF14935	Pfam	Transmembrane protein 138
PF14936	Pfam	Tumour protein p53-inducible protein 11
PF14937	Pfam	Domain of unknown function (DUF4500)
PF14938	Pfam	Soluble NSF attachment protein, SNAP
PF14939	Pfam	DDB1-and CUL4-substrate receptor 15, WD repeat
PF14940	Pfam	Transmembrane 219
PF14941	Pfam	Transcriptional regulator, Out at first
PF14942	Pfam	Organelle biogenesis, Muted-like protein
PF14943	Pfam	Mitochondrial ribosome subunit S26
PF14944	Pfam	Tongue Cancer Chemotherapy Resistant Protein 1
PF14945	Pfam	Normal lung function maintenance, Low in Lung Cancer 1 protein
PF14946	Pfam	Domain of unknown function (DUF4501)
PF14947	Pfam	Winged helix-turn-helix
PF14948	Pfam	RESP18 domain
PF14949	Pfam	ARF7 effector protein C-terminus
PF14950	Pfam	Domain of unknown function (DUF4502)
PF14951	Pfam	Domain of unknown function (DUF4503)
PF14952	Pfam	Putative treble-clef, zinc-finger, Zn-binding
PF14953	Pfam	Domain of unknown function (DUF4504)
PF14954	Pfam	Limb expression 1
PF14955	Pfam	Mitochondrial ribosome subunit S24
PF14956	Pfam	Domain of unknown function (DUF4505)
PF14957	Pfam	Cdc42 effector
PF14958	Pfam	Domain of unknown function (DUF4506)
PF14959	Pfam	gamma-Secretase-activating protein C-term
PF14960	Pfam	ATP synthase regulation
PF14961	Pfam	Broad-minded protein
PF14962	Pfam	Mitochondria Localisation Sequence
PF14963	Pfam	Calcium signal-modulating cyclophilin ligand
PF14964	Pfam	Domain of unknown function (DUF4507)
PF14965	Pfam	Negative regulator of p53/TP53
PF14966	Pfam	DNA repair REX1-B
PF14967	Pfam	FAM70 protein
PF14968	Pfam	Coiled coil protein 84
PF14969	Pfam	Domain of unknown function (DUF4508)
PF14970	Pfam	Domain of unknown function (DUF4509)
PF14971	Pfam	Domain of unknown function (DUF4510)
PF14972	Pfam	Mitochondrial morphogenesis regulator
PF14973	Pfam	TERF1-interacting nuclear factor 2 N-terminus
PF14974	Pfam	Domain of unknown function (DUF4511)
PF14975	Pfam	Domain of unknown function (DUF4512)
PF14976	Pfam	FAM72 protein
PF14977	Pfam	FAM194 protein
PF14978	Pfam	Mitochondrial ribosome protein 63
PF14979	Pfam	Transmembrane 52
PF14980	Pfam	TIP39 peptide
PF14981	Pfam	FAM165 family
PF14982	Pfam	UPF0731 family
PF14983	Pfam	Domain of unknown function (DUF4513)
PF14984	Pfam	CD24 protein
PF14985	Pfam	TM140 protein family
PF14986	Pfam	Domain of unknown function (DUF4514)
PF14987	Pfam	NADH dehydrogenase 1 alpha subcomplex subunit 3
PF14988	Pfam	Domain of unknown function (DUF4515)
PF14989	Pfam	Coiled-coil domain containing 32
PF14990	Pfam	Domain of unknown function (DUF4516)
PF14991	Pfam	Protein melan-A
PF14992	Pfam	TMCO5 family
PF14993	Pfam	Neuropeptide S precursor protein
PF14994	Pfam	Testis-specific gene 13 protein
PF14995	Pfam	Transmembrane protein
PF14996	Pfam	Retinal Maintenance
PF14997	Pfam	CECR6/TMEM121 family
PF14998	Pfam	Transcription Regulator
PF14999	Pfam	Shadow of prion protein, neuroprotective
PF15000	Pfam	Tumour suppressor candidate 2
PF15001	Pfam	AP-5 complex subunit sigma-1
PF15002	Pfam	ERK and JNK pathways, inhibitor
PF15003	Pfam	HAUS augmin-like complex subunit 2 
PF15004	Pfam	Myeloma-overexpressed-like
PF15005	Pfam	Izumo sperm-egg fusion
PF15006	Pfam	Domain of unknown function (DUF4517)
PF15007	Pfam	Centrosomal spindle body, CEP44
PF15008	Pfam	Domain of unknown function (DUF4518)
PF15009	Pfam	Transmembrane protein 173
PF15010	Pfam	Putative cell signalling
PF15011	Pfam	Casein Kinase 2 substrate
PF15012	Pfam	Domain of unknown function (DUF4519)
PF15013	Pfam	CCSMST1 family
PF15014	Pfam	Ceroid-lipofuscinosis neuronal protein 5
PF15015	Pfam	Spermatogenesis-associated, N-terminal
PF15016	Pfam	Domain of unknown function (DUF4520)
PF15017	Pfam	Drug resistance and apoptosis regulator
PF15018	Pfam	TRP-interacting helix
PF15019	Pfam	C9orf72-like protein family
PF15020	Pfam	Cation channel sperm-associated protein subunit delta
PF15021	Pfam	Protein of unknown function (DUF4521)
PF15022	Pfam	Protein of unknown function (DUF4522)
PF15023	Pfam	Protein of unknown function (DUF4523)
PF15024	Pfam	Glycosyltransferase family 18
PF15025	Pfam	Domain of unknown function (DUF4524)
PF15026	Pfam	FAM74 protein
PF15027	Pfam	Domain of unknown function (DUF4525)
PF15028	Pfam	Pre-T-cell antigen receptor
PF15029	Pfam	Protein of unknown function (DUF4526)
PF15030	Pfam	Protein of unknown function (DUF4527)
PF15031	Pfam	Domain of unknown function (DUF4528)
PF15032	Pfam	Protein of unknown function (DUF4529)
PF15033	Pfam	Kinocilin protein
PF15034	Pfam	KRTAP type 7 family
PF15035	Pfam	Ciliary rootlet component, centrosome cohesion
PF15036	Pfam	Interleukin 34
PF15037	Pfam	Interleukin-17 receptor extracellular region
PF15038	Pfam	Jiraiya
PF15039	Pfam	Domain of unknown function (DUF4530)
PF15040	Pfam	Humanin family
PF15041	Pfam	Domain of unknown function (DUF4531)
PF15042	Pfam	Late cornified envelope-like proline-rich protein 1
PF15043	Pfam	CB1 cannabinoid receptor-interacting protein 1
PF15044	Pfam	Mitochondrial function, CLU-N-term
PF15045	Pfam	Clathrin-binding box of Aftiphilin, vesicle trafficking
PF15046	Pfam	Protein of unknown function (DUF4532)
PF15047	Pfam	Protein of unknown function (DUF4533)
PF15048	Pfam	Organic solute transporter subunit beta protein
PF15049	Pfam	Protein of unknown function (DUF4534)
PF15050	Pfam	SCIMP protein
PF15051	Pfam	FAM198 protein
PF15052	Pfam	TMEM169 protein family
PF15053	Pfam	Mjmu-R1-like protein family
PF15054	Pfam	Domain of unknown function (DUF4535)
PF15055	Pfam	Domain of unknown function (DUF4536)
PF15056	Pfam	Neuritin protein family
PF15057	Pfam	Domain of unknown function (DUF4537)
PF15058	Pfam	Speriolin N terminus
PF15059	Pfam	Speriolin C-terminus
PF15060	Pfam	Differentiation and proliferation regulator
PF15061	Pfam	Domain of unknown function (DUF4538)
PF15062	Pfam	Haemopoietic lineage transmembrane helix
PF15063	Pfam	Thyroid cancer protein 1
PF15064	Pfam	Cation channel sperm-associated protein subunit gamma
PF15065	Pfam	Lysosomal transcription factor, NCU-G1
PF15066	Pfam	Cancer-associated gene protein 1 family
PF15067	Pfam	FAM124 family
PF15068	Pfam	FAM101 family
PF15069	Pfam	FAM163 family
PF15070	Pfam	Putative golgin subfamily A member 2-like protein 5
PF15071	Pfam	Transmembrane family 220, helix
PF15072	Pfam	Domain of unknown function (DUF4539)
PF15073	Pfam	Domain of unknown function (DUF4540)
PF15074	Pfam	Domain of unknown function (DUF4541)
PF15075	Pfam	Domain of unknown function (DUF4542)
PF15076	Pfam	Domain of unknown function (DUF4543)
PF15077	Pfam	Domain of unknown function (DUF4544)
PF15078	Pfam	Domain of unknown function (DUF4545)
PF15079	Pfam	Domain of unknown function (DUF4546)
PF15080	Pfam	Domain of unknown function (DUF4547)
PF15081	Pfam	Domain of unknown function (DUF4548)
PF15082	Pfam	Domain of unknown function (DUF4549)
PF15083	Pfam	Colipase-like
PF15084	Pfam	Domain of unknown function (DUF4550)
PF15085	Pfam	Neuropeptide FF
PF15086	Pfam	Uncharacterised protein family UPF0542
PF15087	Pfam	Protein of unknown function (DUF4551)
PF15088	Pfam	NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial
PF15089	Pfam	Domain of unknown function (DUF4552)
PF15090	Pfam	Domain of unknown function (DUF4553)
PF15091	Pfam	Domain of unknown function (DUF4554)
PF15092	Pfam	Uncharacterised protein family UPF0728
PF15093	Pfam	Domain of unknown function (DUF4555)
PF15094	Pfam	Domain of unknown function (DUF4556)
PF15095	Pfam	Interleukin 33
PF15096	Pfam	G6B family
PF15097	Pfam	Immunoglobulin J chain
PF15098	Pfam	TMEM89 protein family
PF15099	Pfam	Phosphoinositide-interacting protein family
PF15100	Pfam	TMEM187 protein family
PF15101	Pfam	Domain of unknown function (DUF4557)
PF15102	Pfam	TMEM154 protein family
PF15103	Pfam	G0/G1 switch protein 2
PF15104	Pfam	Domain of unknown function (DUF4558)
PF15105	Pfam	TMEM61 protein family
PF15106	Pfam	TMEM156 protein family
PF15107	Pfam	FAM216B protein family
PF15108	Pfam	Voltage-dependent calcium channel gamma-like subunit protein family
PF15109	Pfam	TMEM125 protein family
PF15110	Pfam	TMEM141 protein family
PF15111	Pfam	TMEM101 protein family
PF15112	Pfam	Domain of unknown function (DUF4559)
PF15113	Pfam	TMEM117 protein family
PF15114	Pfam	Uncharacterised protein family UPF0640
PF15115	Pfam	Domain of unknown function with conserved HDNR motif
PF15116	Pfam	CAMPATH-1 antigen
PF15117	Pfam	Uncharacterised protein family UPF0697   
PF15118	Pfam	Domain of unknown function (DUF4560)
PF15119	Pfam	Apolipoprotein C4
PF15120	Pfam	Domain of unknown function (DUF4561)
PF15121	Pfam	TMEM71 protein family
PF15122	Pfam	TMEM206 protein family
PF15123	Pfam	Domain of unknown function (DUF4562)
PF15124	Pfam	Domain of unknown function (DUF4563)
PF15125	Pfam	TMEM238 protein family
PF15127	Pfam	Protein of unknown function (DUF4565)
PF15128	Pfam	T-cell leukemia translocation-altered
PF15129	Pfam	FAM150 family
PF15130	Pfam	Domain of unknown function (DUF4566)
PF15131	Pfam	Domain of unknown function (DUF4567)
PF15132	Pfam	Domain of unknown function (DUF4568)
PF15133	Pfam	Domain of unknown function (DUF4569)
PF15134	Pfam	Domain of unknown function (DUF4570)
PF15135	Pfam	Uncharacterised protein UPF0515
PF15136	Pfam	Uncharacterised protein family UPF0449
PF15137	Pfam	Domain of unknown function (DUF4571)
PF15138	Pfam	Syncollin
PF15139	Pfam	Domain of unknown function (DUF4572)
PF15140	Pfam	Domain of unknown function (DUF4573)
PF15141	Pfam	Domain of unknown function (DUF4574)
PF15142	Pfam	INCA1
PF15143	Pfam	Domain of unknown function (DUF4575)
PF15144	Pfam	Domain of unknown function (DUF4576)
PF15145	Pfam	Domain of unknown function (DUF4577)
PF15146	Pfam	Fanconi anemia-associated 
PF15147	Pfam	Domain of unknown function (DUF4578)
PF15148	Pfam	Apolipoprotein F
PF15149	Pfam	Cation channel sperm-associated protein subunit beta protein family
PF15150	Pfam	Phorbol-12-myristate-13-acetate-induced
PF15151	Pfam	Response gene to complement 32 protein family
PF15152	Pfam	Kisspeptin
PF15153	Pfam	Cytokine-like protein 1
PF15155	Pfam	MORF4 family-associated protein1
PF15156	Pfam	Ceroid-lipofuscinosis neuronal protein 6
PF15157	Pfam	IQ-like
PF15158	Pfam	Domain of unknown function (DUF4579)
PF15159	Pfam	Phosphatidylinositol N-acetylglucosaminyltransferase subunit Y
PF15160	Pfam	Spermatogenesis-associated serine-rich protein 1
PF15161	Pfam	Neuropeptide-like
PF15162	Pfam	Domain of unknown function (DUF4580)
PF15163	Pfam	Meiosis-expressed
PF15164	Pfam	Williams-Beuren syndrome chromosomal region 28 protein homologue
PF15165	Pfam	Meiotic recombination protein REC114-like
PF15167	Pfam	Domain of unknown function (DUF4581)
PF15168	Pfam	Triple QxxK/R motif-containing protein family
PF15169	Pfam	Domain of unknown function (DUF4564)
PF15170	Pfam	Calcium/calmodulin-dependent protein kinase II inhibitor
PF15171	Pfam	Neuropeptide secretory protein family, NPQ, spexin
PF15172	Pfam	Prolactin-releasing peptide
PF15173	Pfam	FAM180 family
PF15174	Pfam	Prion-related protein testis-specific
PF15175	Pfam	Spermatogenesis-associated protein 24
PF15176	Pfam	Leucine-rich repeat family 19 TM domain
PF15177	Pfam	Interleukin-28A
PF15178	Pfam	Mitochondrial import receptor subunit TOM5 homolog
PF15179	Pfam	Myc target protein 1
PF15180	Pfam	Neuropeptides B and W
PF15181	Pfam	Spermatid-specific manchette-related protein 1
PF15182	Pfam	Otospiralin
PF15183	Pfam	Melanocortin-2 receptor accessory protein family
PF15184	Pfam	Mitochondrial import receptor subunit TOM6 homolog
PF15185	Pfam	Bcl-2-modifying factor, apoptosis
PF15186	Pfam	Testis-expressed sequence 13 protein family
PF15187	Pfam	Oesophageal cancer-related gene 4
PF15188	Pfam	Coiled-coil domain-containing protein 167
PF15189	Pfam	Domain of unknown function (DUF4582)
PF15190	Pfam	Domain of unknown function (DUF4583)
PF15191	Pfam	Synaptonemal complex central element protein 3
PF15192	Pfam	TMEM213 family
PF15193	Pfam	FAM24 family
PF15194	Pfam	TMEM191C family
PF15195	Pfam	TMEM210 family
PF15196	Pfam	Activator of apoptosis harakiri
PF15197	Pfam	Leukemia-associated protein 2
PF15198	Pfam	Dexamethasone-induced
PF15199	Pfam	D-amino acid oxidase activator
PF15200	Pfam	Keratinocyte differentiation-associated
PF15201	Pfam	Progressive rod-cone degeneration
PF15202	Pfam	Adipogenin
PF15203	Pfam	TMEM95 family
PF15204	Pfam	Kita-kyushu lung cancer antigen 1
PF15205	Pfam	Placenta-specific protein 9
PF15206	Pfam	FAM209 family
PF15207	Pfam	TMEM240 family
PF15208	Pfam	Rab15 effector
PF15209	Pfam	Interleukin 31
PF15210	Pfam	Surfactant-associated protein 2
PF15211	Pfam	VEGF co-regulated chemokine 1
PF15212	Pfam	Spermatogenesis-associated protein 19, mitochondrial
PF15213	Pfam	CMT1A duplicated region transcript 4 protein
PF15214	Pfam	Peroxisomal testis-specific protein 1
PF15215	Pfam	Follicular dendritic cell secreted peptide
