id	level	description
69940	fa	Integrin beta EGF-like domains
69955	fa	Interleukin 17F, IL-17F
69960	fa	Serine proteinase inhibitor lekti
69965	fa	Pheromone ER-23
69980	fa	Eea1 homodimerisation domain
69986	fa	Colicin E3 receptor domain
69990	fa	C-terminal domain of PLC-beta
70000	fa	GroE chaperon
70012	fa	HIV-1 gp41 fragments
70019	fa	Actin-binding peptides
70024	fa	Rack1 interaction site of the CAMP-specific phosphodiesterase pde4d5.
70029	fa	Prepeptide of 5-ALAS
70034	fa	the cytoplasmic N-terminus of the bk beta-subunit kcnmb2
70039	fa	Prion protein fragments
70044	fa	Tumor suppressor protein p19-ARF fragment
70049	fa	Antennapedia homeodomain fragments
70055	fa	Glytm1bzip
74656	fa	CoA transferase alpha subunit-like
74657	fa	CoA transferase beta subunit-like
74660	fa	Nerve tissue mini-hemoglobin (neural globin)
74676	fa	Transcriptional regulator IclR, N-terminal domain
74679	fa	SCF ubiquitin ligase complex WHB domain
74683	fa	C-terminal fragment of elongation factor SelB
74693	fa	Dachshund-homology domain
74696	fa	Terminase gpNU1 subunit domain
74714	fa	acyl-CoA oxidase C-terminal domains
74732	fa	Ribosomal protein L20
74749	fa	Variable surface antigen VlsE
74753	fa	Catalase-peroxidase KatG
74756	fa	3-Methyladenine DNA glycosylase I (Tag)
74759	fa	C-terminal domain of class I lysyl-tRNA synthetase
74762	fa	Conserved hypothetical protein MTH1747
74771	fa	Clathrin adaptor core protein
74779	fa	Aconitase B, N-terminal domain
74785	fa	Translin
74789	fa	Cullin repeat
74801	fa	Transactivation domain
74854	fa	Lamin A/C globular tail domain
74857	fa	gamma-adaptin C-terminal appendage domain-like
74864	fa	Thiol:disulfide interchange protein DsbD, N-terminal domain (DsbD-alpha)
74874	fa	Ephrin ectodomain
74878	fa	Major surface antigen p30, SAG1
74893	fa	CBM4/9
74896	fa	Fucose binding lectin
74904	fa	Lectin leg-like
74907	fa	vp4 sialic acid binding domain
74911	fa	Aldose 1-epimerase (mutarotase)
74915	fa	V-region of surface antigen I/II (SA I/II, PAC)
74925	fa	Cap-Gly domain
74933	fa	HtrA-like serine proteases
74939	fa	Pleiotropic translational regulator Hfq
74943	fa	YhbC-like, C-terminal domain
74955	fa	Hypothetical protein MTH1 (MT0001), insert domain
74966	fa	gpFII-like
74983	fa	Small protein B (SmpB)
75002	fa	Dipeptidyl peptidase I (cathepsin C), exclusion domain
75006	fa	alpha-L-arabinanase-like
75012	fa	3-carboxy-cis,cis-mucoante lactonizing enzyme
75035	fa	Quercetin 2,3-dioxygenase-like
75038	fa	TauD/TfdA-like
75041	fa	SelR domain
75044	fa	Hydantoinase (dihydropyrimidinase)
75073	fa	Hydantoinase (dihydropyrimidinase), catalytic domain
75079	fa	Renal dipeptidase
75082	fa	Uronate isomerase-like
75090	fa	IolI-like
75093	fa	Hypothetical protein YgbM (EC1530)
75099	fa	Monomethylamine methyltransferase MtmB
75110	fa	Siroheme synthase N-terminal domain-like
75131	fa	B12-dependent (class II) ribonucleotide reductase
75139	fa	HPr kinase/phoshatase HprK N-terminal domain
75142	fa	Ngr ectodomain-like
75148	fa	53BP1
75170	fa	DsrEF-like
75173	fa	beta-Phosphoglucomutase-like
75176	fa	D-ribose-5-phosphate isomerase (RpiA), catalytic domain
75182	fa	Hypothetical protein MTH777 (MT0777)
75195	fa	Gluconate kinase
75213	fa	YjeE-like
75218	fa	SpoU-like RNA 2'-O ribose methyltransferase
75221	fa	Hypothetical protein MTH1 (MT0001), dimerisation domain
75229	fa	NRPS condensation domain (amide synthase)
75261	fa	Histamine methyltransferase
75264	fa	Glucose-inhibited division protein B (GidB)
75273	fa	Glycogenin
75285	fa	Ccg1/TafII250-interacting factor B (Cib)
75292	fa	YjeF C-terminal domain-like
75297	fa	N-acetyl-l-glutamate kinase
75305	fa	Amidase signature (AS) enzymes
75323	fa	Exonuclease RecJ
75336	fa	Microbial transglutaminase
75344	fa	lambda integrase N-terminal domain
75348	fa	Rotavirus NSP2 fragment, C-terminal domain
75362	fa	BM-002-like
75375	fa	Plant transcriptional regulator PBF-2
75383	fa	UEV domain
75396	fa	Hypothetical protein YecM (EC4020)
75400	fa	Plakin repeat
75405	fa	VSV matrix protein
75413	fa	Hypothetical protein MTH1880
75421	fa	YhbC-like, N-terminal domain
75431	fa	Prohormone convertase 1 pro-domain
75434	fa	Divalent ion tolerance proteins CutA (CutA1)
75446	fa	D-ribose-5-phosphate isomerase (RpiA), lid domain
75450	fa	Mevalonate kinase
75454	fa	Phosphomevalonate kinase (PMK)
75459	fa	Pseudouridine synthase RsuA/RluD
75462	fa	Gyrase inhibitory protein GyrI (SbmC, YeeB)
75465	fa	Tyrosyl-tRNA synthetase (TyrRS), C-terminal domain
75468	fa	Pseudouridine synthase RsuA N-terminal domain
75472	fa	YhbY-like
75480	fa	RNA 2'-O ribose methyltransferase substrate binding domain
75492	fa	Replication protein Rep, nuclease domain
75501	fa	Putative transcriptional regulator TM1602, C-terminal domain
75508	fa	Autoinducer synthetase
75513	fa	IclR ligand-binding domain-like
75517	fa	Pheromone-binding domain of LuxR-like quorum-sensing transcription factors
75521	fa	Clathrin coat assembly domain
75554	fa	Smc hinge domain
75570	fa	Archaeal IMP cyclohydrolase PurO
75575	fa	Rotavirus NSP2 fragment, N-terminal domain
75585	fa	Noncollagenous (NC1) domain of collagen IV
75590	fa	Hypothetical protein TM0269
75600	fa	acyl-CoA oxidase N-terminal domains
75616	fa	Siroheme synthase middle domains-like
75621	fa	Release factor
75626	fa	YebC-like
75633	fa	Cullin homology domain
75645	fa	Formate dehydrogenase N, cytochrome (gamma) subunit
75648	fa	ABC transporter involved in vitamin B12 uptake, BtuC
75651	fa	Outer membrane adhesin/invasin OpcA
75690	fa	Zinc-binding domain of translation initiation factor 2 beta
75699	fa	NSP3 C-terminal domain, NS34
75705	fa	Mitotic arrest deficient-like 1, Mad1
75709	fa	Chemotaxis phosphatase CheZ
75713	fa	Rad50 coiled-coil Zn hook
75720	fa	Virus envelope proteins
75725	fa	Gomesin
75728	fa	Moricin
75733	fa	Conotoxin tiA
75736	fa	Conotoxin mrIB
75740	fa	Potassium channel toxins
75753	fa	Sheep myeloid antimicrobial peptide SMAP29 based peptides
75758	fa	alpha-2a adrenergic receptor pepride t3-i2
75763	fa	Catestatin fragment from chromogranin A
75771	fa	Trp-cage miniprotein
75774	fa	Zeta peptides
75781	fa	IFN mimetic syr6
75786	fa	TAZ (CH) Zn-binding domain based design
75791	fa	Beta-sheet designs
75798	fa	PW2, a tryptophan-rich anticocidial peptide
81268	fa	Tandem AAA-ATPase domain
81269	fa	Extended AAA-ATPase domain
81270	fa	TGS domain
81272	fa	H-NS histone-like proteins
81276	fa	C-terminal domain of mollusc hemocyanin
81279	fa	NF-kappa-B/REL/DORSAL transcription factors, C-terminal domain
81282	fa	E-set domains of sugar-utilizing enzymes
81283	fa	Arthropod hemocyanin, C-terminal domain
81284	fa	Class II viral fusion proteins C-terminal domain
81285	fa	Cytomegalovirus protein US2
81286	fa	Molybdenum-containing oxidoreductases-like dimerisation domain
81287	fa	ML domain
81288	fa	RhoGDI-like
81289	fa	Transglutaminase N-terminal domain
81290	fa	Filamin repeat (rod domain)
81291	fa	Arrestin/Vps26-like
81292	fa	Gingipain R (RgpB), C-terminal domain
81293	fa	Cellulosomal scaffoldin protein CipC, module x2.1
81294	fa	Quinohemoprotein amine dehydrogenase A chain, domains 4 and 5
81295	fa	Internalin Ig-like domain
81300	fa	DNA polymerase beta-like
81307	fa	Bacterial ribonucleases
81310	fa	Ribotoxin
81311	fa	Fungal ribonucleases
81312	fa	DEATH domain, DD
81313	fa	Caspase recruitment domain, CARD
81314	fa	p53 DNA-binding domain-like
81315	fa	Rel/Dorsal transcription factors, DNA-binding domain
81316	fa	T-box
81317	fa	STAT DNA-binding domain
81318	fa	RUNT domain
81319	fa	Bacteriorhodopsin-like
81320	fa	Rhodopsin-like
81323	fa	Voltage-gated potassium channels
81326	fa	Small-conductance potassium channel
81329	fa	Gated mechanosensitive channel
81332	fa	F1F0 ATP synthase subunit C
81335	fa	F1F0 ATP synthase subunit A
81373	fa	Succinate dehydrogenase/Fumarate reductase transmembrane subunits (SdhC/FrdC and SdhD/FrdD)
81380	fa	Skp1 dimerisation domain-like
81381	fa	F-box domain
81388	fa	DEATH effector domain, DED
81405	fa	Mitochondrial cytochrome c oxidase subunit IV
81410	fa	Mitochondrial cytochrome c oxidase subunit VIa
81414	fa	Mitochondrial cytochrome c oxidase subunit VIc
81418	fa	Mitochondrial cytochrome c oxidase subunit VIIa
81422	fa	Mitochondrial cytochrome c oxidase subunit VIIb
81426	fa	Mitochondrial cytochrome c oxidase subunit VIIc (aka VIIIa)
81430	fa	Mitochondrial cytochrome c oxidase subunit VIIIb (aka IX)
81441	fa	Cytochrome c oxidase subunit I-like
81451	fa	Cytochrome c oxidase subunit III-like
81463	fa	Cytochrome c oxidase subunit II-like, transmembrane region
81468	fa	Bacterial aa3 type cytochrome c oxidase subunit IV
81472	fa	Bacterial ba3 type cytochrome c oxidase subunit IIa
81482	fa	Bacterial photosystem II reaction centre, L and M subunits
81489	fa	Photosystem II reaction centre subunit H, transmembrane region
81495	fa	Cytochrome c1 subunit of cytochrome bc1 complex (Ubiquinol-cytochrome c reductase), transmembrane anchor
81501	fa	ISP transmembrane anchor
81507	fa	Ubiquinone-binding protein QP-C of cytochrome bc1 complex (Ubiquinol-cytochrome c reductase)
81513	fa	Subunit X (non-heme 7 kDa protein) of cytochrome bc1 complex (Ubiquinol-cytochrome c reductase)
81517	fa	Subunit XI (6.4 kDa protein) of cytochrome bc1 complex (Ubiquinol-cytochrome c reductase)
81523	fa	14 kDa protein of cytochrome bc1 complex (Ubiquinol-cytochrome c reductase)
81530	fa	Non-heme 11 kDa protein of cytochrome bc1 complex (Ubiquinol-cytochrome c reductase)
81535	fa	Subunit III of photosystem I reaction centre, PsaF
81539	fa	Subunit VIII of photosystem I reaction centre, PsaI
81543	fa	Subunit IX of photosystem I reaction centre, PsaJ
81547	fa	Subunit XII of photosystem I reaction centre, PsaM
81551	fa	Subunit PsaX of photosystem I reaction centre
81557	fa	Photosystem I subunits PsaA/PsaB
81562	fa	Photosystem I reaction center subunit X, PsaK
81567	fa	Photosystem I reaction center subunit XI, PsaL
81572	fa	F1F0 ATP synthase subunit B, membrane domain
81584	fa	DNA polymerase beta-like, second domain
81589	fa	Poly(A) polymerase, PAP, N-terminal domain
81592	fa	Kanamycin nucleotidyltransferase (KNTase), C-terminal domain
81596	fa	Iron-sulfur subunit of formate dehydrogenase N, transmembrane anchor
81600	fa	Protein serine/threonine phosphatase 2C, C-terminal domain
81605	fa	PP2C-like
81623	fa	N-terminal domain of MutM-like DNA repair proteins
81626	fa	Middle domain of MutM-like DNA repair proteins
81627	fa	C-terminal, Zn-finger domain of MutM-like DNA repair proteins
81630	fa	Poly(A) polymerase, PAP, middle domain
81635	fa	Valyl-tRNA synthetase (ValRS) C-terminal domain
81642	fa	Cytochrome b of cytochrome bc1 complex (Ubiquinol-cytochrome c reductase)
81647	fa	a domain/subunit of cytochrome bc1 complex (Ubiquinol-cytochrome c reductase)
81652	fa	Calcium ATPase, transduction domain A
81656	fa	Meta-cation ATPase, catalytic domain P
81659	fa	Metal cation-transporting ATPase, ATP-binding domain N
81664	fa	Calcium ATPase, transmembrane domain M
81671	fa	Methicillin resistance protein FemA probable tRNA-binding arm
81677	fa	Di-heme cytochrome c SoxA
81683	fa	GARP response regulators
81690	fa	DNA-binding protein Mj223
81695	fa	Chromosomal replication initiation factor DnaA C-terminal domain IV
81699	fa	FF domain
81705	fa	Topoisomerase VI-B subunit middle domain
81711	fa	Plasmid maintenance system epsilon/zeta, antidote epsilon subunit
81731	fa	beta-catenin-interacting protein ICAT
81737	fa	Group V grass pollen allergen
81740	fa	Family 1 bi-partite nucleotidyltransferase subunit
81758	fa	Cbp40 (plasmodial specific CaII-binding protein LAV1-2)
81762	fa	X-Prolyl dipeptidyl aminopeptidase PepX, N-terminal domain
81768	fa	Pre-protein crosslinking domain of SecA
81779	fa	Crustacean CHH/MIH/GIH neurohormone
81784	fa	C-terminal domain of DFF45/ICAD (DFF-C domain)
81791	fa	Myosin phosphatase inhibitor 17kDa protein, CPI-17
81795	fa	Excinuclease UvrC C-terminal domain
81800	fa	Putative methyltransferase TM0872, insert domain
81803	fa	MMLV matrix protein-like
81806	fa	Saposin B
81812	fa	Helical domain of Sec23/24
81823	fa	RuBisCo LSMT C-terminal, substrate-binding domain
81828	fa	Porin chaperone SurA, peptide-binding domain
81833	fa	SopE-like GEF domain
81838	fa	BEACH domain
81843	fa	Mannitol 2-dehydrogenase
81850	fa	Bacterial glucoamylase C-terminal domain-like
81854	fa	Family 10 polysaccharide lyase
81873	fa	BRCA2 helical domain
81879	fa	BRCA2 tower domain
81887	fa	Helical scaffold and wing domains of SecA
81892	fa	Poly A polymerase C-terminal region-like
81895	fa	IP3 receptor type 1 binding core, domain 2
81898	fa	Chemosensory protein Csp2
81902	fa	HCP-like
81924	fa	Double Clp-N motif
81931	fa	Orange carotenoid protein, N-terminal domain
81936	fa	N-terminal domain of bifunctional PutA protein
81966	fa	Cytoplasmic domain of inward rectifier potassium channel
81969	fa	Copper resistance protein C (CopC, PcoC)
81983	fa	Antigen MPT63/MPB63 (immunoprotective extracellular protein)
81987	fa	Tp47 lipoprotein, middle and C-terminal domains
81992	fa	DNA-binding domain from NDT80
81996	fa	beta-sandwich domain of Sec23/24
82005	fa	N-utilization substance G protein NusG, insert domain
82013	fa	Major capsid protein vp54
82022	fa	PA-IL, galactose-binding lectin 1
82027	fa	Calcium-mediated lectin
82038	fa	Trypanosoma sialidase, C-terminal domain
82042	fa	Bacterial glucoamylase N-terminal domain-like
82047	fa	Viral chemokine binding protein m3
82052	fa	Obg GTP-binding protein N-terminal domain
82058	fa	GW domain
82062	fa	BAH domain
82072	fa	N-utilization substance G protein NusG, C-terminal domain
82075	fa	Kid/PemK
82090	fa	Mechanosensitive channel protein MscS (YggB), middle domain
82094	fa	Heme chaperone CcmE
82110	fa	MIR domain
82115	fa	ATP-dependent riboflavin kinase-like
82135	fa	Pollen allergen PHL P 1 N-terminal domain
82146	fa	PreBEACH PH-like domain
82154	fa	FAS1 domain
82166	fa	YVTN repeat
82172	fa	DPP6 N-terminal domain-like
82186	fa	Histone H3 K4-specific methyltransferase SET7/9 N-terminal domain
82191	fa	Acireductone dioxygenase
82194	fa	Hypoxia-inducible factor HIF ihhibitor (FIH1)
82200	fa	Histone lysine methyltransferases
82207	fa	Viral histone H3 Lysine 27 Methyltransferase
82210	fa	RuBisCo LSMT catalytic domain
82216	fa	C-terminal autoproteolytic domain of nucleoporin nup98
82221	fa	Tp47 lipoprotein, N-terminal domain
82224	fa	SAH/MTA deaminase-like
82227	fa	N-acetylglucosamine-6-phosphate deacetylase, NagA
82230	fa	D-aminoacylase
82253	fa	alpha-D-glucuronidase/Hyaluronidase catalytic domain
82258	fa	SAH/MTA deaminase-like
82261	fa	N-acetylglucosamine-6-phosphate deacetylase, NagA, catalytic domain
82264	fa	D-aminoacylase, catalytic domain
82267	fa	TatD Mg-dependent DNase-like
82275	fa	Ssud-like monoxygenases
82279	fa	Proline dehydrohenase domain of bifunctional PutA protein
82283	fa	Homocysteine S-methyltransferase
82318	fa	Swiveling domain of dehydratase reactivase alpha subunit
82333	fa	Methylene-tetrahydromethanopterin dehydrogenase
82336	fa	Shikimate dehydrogenase-like
82344	fa	N-terminal domain of the circadian clock protein KaiA
82351	fa	A4 beta-galactosidase middle domain
82359	fa	PP-loop ATPase
82371	fa	YbeA-like
82382	fa	5'(3')-deoxyribonucleotidase (dNT-2)
82385	fa	phosphatase domain of polynucleotide kinase
82388	fa	Predicted hydrolases Cof
82395	fa	Plasmid maintenance system epsilon/zeta, toxin zeta subunit
82424	fa	Choline/Carnitine O-acyltransferase
82433	fa	Dehydratase-reactivating factor beta subunit
82440	fa	ATPase domain of dehydratase reactivase alpha subunit
82458	fa	Trunk domain of Sec23/24
82469	fa	Hypothetical Protein YjhP
82472	fa	Precorrin-6Y methyltransferase (CbiT)
82475	fa	MraW-like putative methyltransferases
82497	fa	DPP6 catalytic domain-like
82504	fa	Acetyl xylan esterase-like
82509	fa	Biotin biosynthesis protein BioH
82515	fa	PfkB-like kinase
82526	fa	Monomeric isocitrate dehydrogenase
82540	fa	Trehalose-6-phosphate synthase, OtsA
82545	fa	GckA/TtuD-like
82550	fa	DegV-like
82568	fa	Ubiquitin carboxyl-terminal hydrolase, UCH
82583	fa	G domain-linked domain
82592	fa	Cathelicidin motif
82595	fa	Penicillin binding protein 2a (PBP2A), N-terminal domain
82598	fa	Orange carotenoid protein, C-terminal domain
82603	fa	Nuclease A inhibitor (NuiA)
82608	fa	YbaB-like
82611	fa	SMAD4-binding domain of oncoprotein Ski
82616	fa	Swapped Polo-box domain
82636	fa	MaoC-like
82641	fa	Adaptor protein ClpS (YljA)
82645	fa	The homologous-pairing domain of Rad52 recombinase
82650	fa	SufE-like
82654	fa	Probable GTPase Der, C-terminal domain
82658	fa	BolA-like
82661	fa	Poly A polymerase head domain-like
82666	fa	Actinorhodin biosynthesis monooxygenase ActVa-Orf6
82672	fa	SEA domain
82680	fa	N-utilization substance G protein NusG, N-terminal domain
82690	fa	Mechanosensitive channel protein MscS (YggB), C-terminal domain
82694	fa	Multidrug efflux transporter AcrB pore domain; PN1, PN2, PC1 and PC2 subdomains
82698	fa	PurS subunit of FGAM synthetase
82705	fa	DNA-binding protein AlbA
82709	fa	R3H domain
82715	fa	Multidrug efflux transporter AcrB TolC docking domain; DN and DC subdomains
82728	fa	DNA-binding domain of REP protein
82737	fa	alpha-D-glucuronidase, N-terminal domain
82749	fa	FemXAB nonribosomal peptidyltransferases
82755	fa	C-terminal, gelsolin-like domain of Sec23/24
82764	fa	N-terminal PAS domain of Pas kinase
82767	fa	Sedlin (SEDL)
82772	fa	GIY-YIG endonuclease
82785	fa	Ohr/OsmC resistance proteins
82803	fa	Phosphoesterase-related
82809	fa	Replication modulator SeqA, C-terminal DNA-binding domain
82814	fa	Ecto-ART
82830	fa	MesJ substrate recognition domain-like
82852	fa	Acetyl-CoA synthase
82857	fa	L-A virus major coat protein
82862	fa	Mechanosensitive channel protein MscS (YggB), transmembrane region
82867	fa	Multidrug efflux transporter AcrB transmembrane domain
82874	fa	Outer membrane enzyme PagP
82896	fa	TSP-1 type 1 repeat
82901	fa	Pan module (APPLE domain)
82904	fa	Noggin
82911	fa	Apical membrane antigen 1
82914	fa	Hypothetical zinc finger protein YacG
82920	fa	Zn-finger domain of Sec23/24
82928	fa	Cysteine-rich DNA binding domain, (DM domain)
82932	fa	Tumor suppressor gene product Apc
82937	fa	Apolipoprotein A-II
82942	fa	Membrane ion ATPase
82958	fa	Tachyplesin I
82961	fa	Hepcidin
82964	fa	Tachykinin peptides
82987	fa	BRCA2 BRC4 repeat
82994	fa	Bhpbr3, the Baff-binding loop of br3 embedded in a beta-hairpin peptide
82999	fa	N-terminal fragment of gastric H/K-ATPase
83004	fa	Barstar fragment
83009	fa	Cannabinoid receptor 1 (CB1) fragment
83019	fa	Artificial ankyrin repeat proteins
88634	fa	Picornaviridae-like VP (VP1, VP2, VP3 and VP4)
88636	fa	Comoviridae-like VP
88637	fa	Caliciviridae-like VP
88638	fa	Nodaviridae-like VP
88639	fa	Bromoviridae-like VP
88641	fa	Tymoviridae-like VP
88643	fa	Tombusviridae-like VP
88646	fa	Parvoviridae-like VP
88647	fa	Densovirinae-like VP
88649	fa	Papovaviridae-like VP
88651	fa	Satellite viruses
88656	fa	alpha-mannosidase, C-terminal domain
88660	fa	Sigma3 domain
88665	fa	Sigma4 domain
88682	fa	Alanine racemase
88683	fa	Eukaryotic ODC-like
88693	fa	alpha-mannosidase, domain 2
88698	fa	PUA domain
88704	fa	Phosphoenolpyruvate mutase/Isocitrate lyase-like
88714	fa	alpha-mannosidase
88724	fa	Pyruvate oxidase and decarboxylase Pyr module
88735	fa	TK-like Pyr module
88741	fa	Branched-chain alpha-keto acid dehydrogenase Pyr module
88746	fa	PFOR Pyr module
88749	fa	Pyruvate oxidase and decarboxylase PP module
88760	fa	TK-like PP module
88766	fa	Branched-chain alpha-keto acid dehydrogenase PP module
88771	fa	PFOR PP module
88784	fa	rRNA adenine dimethylase-like
88785	fa	mRNA cap methylase
88786	fa	C5 cytosine-specific DNA methylase, DCM
88787	fa	DNA methylase TaqI, N-terminal domain
88788	fa	N6 adenine-specific DNA methylase, DAM
88799	fa	N-terminal, heterodimerisation domain of RBP7 (RpoE)
88803	fa	Archaeosine tRNA-guanine transglycosylase, C2 domain
88851	fa	ATP phosphoribosyltransferase (ATP-PRTase, HisG), regulatory C-terminal domain
88852	fa	SirA-like
88853	fa	Flavin-binding PAS domain
88854	fa	Protein kinases, catalytic subunit
88875	fa	Receptor-binding domain of short tail fibre protein gp12
88947	fa	Sigma2 domain of RNA polymerase sigma factors
88979	fa	LysR-like transcriptional regulators
88995	fa	CUE domain
89001	fa	DmpG/LeuA communication domain-like
89006	fa	N-terminal subdomain of bacterial translation initiation factor IF2
89010	fa	GAT domain
89013	fa	4-alpha-glucanotransferase, domain 2
89022	fa	HEPN domain
89029	fa	Hypothetical protein Ta1238
89032	fa	Cobalamin adenosyltransferase
89044	fa	Soluble domain of poliovirus core protein 3a
89048	fa	Polcalcin
89065	fa	Replisome organizer (g39p helicase loader/inhibitor protein)
89070	fa	N-terminal, cytoplasmic domain of anti-sigmaE factor RseA
89083	fa	Antibiotic binding domain of TipA-like multidrug resistance regulators
89096	fa	GatB/YqeY domain
89108	fa	Hypothetical protein YteR
89125	fa	Nop domain
89129	fa	PHAT domain
89156	fa	TorD-like
89163	fa	Gametocyte protein Pfg27
89191	fa	Other IPT/TIG domains
89210	fa	Fibrinogen-binding domain
89215	fa	F17c-type adhesin
89233	fa	Hypothetical protein TM1070
89236	fa	Chondroitin ABC lyase I, N-terminal domain
89241	fa	Family 27 carbohydrate binding module, CBM27
89244	fa	Family 29 carbohydrate binding module, CBM29
89249	fa	Proprotein convertase P-domain
89261	fa	Collagen-binding domain
89279	fa	Hypothetical protein HI1317
89286	fa	4-alpha-glucanotransferase, C-terminal domain
89299	fa	MBT repeat
89320	fa	Netrin-like domain (NTR/C345C module)
89332	fa	DNA replication initiator (cdc21/cdc54) N-terminal domain
89361	fa	HesB-like domain
89373	fa	Fucose-specific lectin
89388	fa	Composite domain of glycosyl hydrolase families 5, 30, 39 and 51
89393	fa	Outer-membrane lipoproteins carrier protein LolA
89396	fa	Outer membrane lipoprotein receptor LolB
89403	fa	Glucose-6-phosphate isomerase, GPI
89406	fa	Hypothetical protein TM1112
89409	fa	TM1287-like
89413	fa	YhcH-like
89416	fa	gamma-Butyrobetaine hydroxylase
89419	fa	Listeriolysin regulatory protein PrfA, N-terminal domain
89429	fa	Adsorption protein p2
89434	fa	Baseplate structural protein gp8
89438	fa	Isoaspartyl dipeptidase
89443	fa	Hypothetical protein YojF
89448	fa	Kis/PemI addiction antidote
89451	fa	YggJ N-terminal domain-like
89489	fa	Isoaspartyl dipeptidase, catalytic domain
89494	fa	HMGL-like
89503	fa	Ketopantoate hydroxymethyltransferase PanB
89508	fa	Glycerophosphoryl diester phosphodiesterase
89551	fa	PHP domain
89554	fa	4-alpha-glucanotransferase, N-terminal domain
89559	fa	NodB-like polysaccharide deacetylase
89563	fa	RraA-like
89569	fa	Polygalacturonase inhibiting protein PGIP
89572	fa	Biotin dependent carboxylase carboxyltransferase domain
89579	fa	Single-strand selective monofunctional uracil-DNA glycosylase SMUG1
89590	fa	NADPH-dependent FMN reductase
89594	fa	TAP-like
89619	fa	PIN domain
89624	fa	Ribose/Galactose isomerase RpiB/AlsB
89629	fa	tRNA(m1G37)-methyltransferase TrmD
89632	fa	YggJ C-terminal domain-like
89678	fa	Bacterial cell division inhibitor SulA
89716	fa	XPF/Rad1/Mus81 nuclease
89724	fa	Macro domain
89729	fa	Patatin
89734	fa	L-sulfolactate dehydrogenase-like
89738	fa	rRNA methyltransferase AviRa
89743	fa	N5-glutamine methyltransferase, HemK
89746	fa	Catalytic, N-terminal domain of histone methyltransferase Dot1l
89751	fa	Ta1320-like
89760	fa	Exostosin
89763	fa	Ubiquitin activating enzymes (UBA)
89784	fa	ADP-heptose LPS heptosyltransferase II
89797	fa	CoA-transferase family III (CaiB/BaiF)
89800	fa	Deoxycytidylate deaminase-like
89808	fa	Dodecin-like
89812	fa	Amyloid beta a4 protein copper binding domain (domain 2)
89818	fa	Mago nashi protein
89824	fa	Early switch protein XOL-1, N-terminal domain
89827	fa	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase LpxC
89838	fa	Doublecortin (DC)
89851	fa	Association domain of calcium/calmodulin-dependent protein kinase type II alpha subunit, CAMK2A
89854	fa	Limonene-1,2-epoxide hydrolase-like
89863	fa	PhzC/PhzF-like
89868	fa	TcpA-like pilin
89873	fa	Inhibitor of vertebrate lysozyme, Ivy
89891	fa	Proguanylin
89896	fa	Hypothetical protein Yhr087W
89902	fa	PaaI/YdiI-like
89916	fa	DNA-binding protein Tfx
89920	fa	Ribosome-binding factor A, RbfA
89927	fa	Plant stress-induced protein
89934	fa	DUF190/COG1993
89943	fa	eEF1-gamma domain
89947	fa	Hypothetical protein VC0424
89950	fa	4-(cytidine 5'-diphospho)-2C-methyl-D-erythritol kinase IspE
89953	fa	Early switch protein XOL-1
89958	fa	MTH1187-like
89964	fa	YajQ-like
89967	fa	2'-5' RNA ligase LigT
89976	fa	Hypothetical protein Yml108w
90003	fa	Hypothetical protein YjiA, C-terminal domain
90019	fa	SRP alpha N-terminal domain-like
90027	fa	YhfA-like
90040	fa	Choline kinase
90046	fa	Arginine decarboxylase
90050	fa	AglA-like glucosidase
90065	fa	Hypothetical protein TM0875
90074	fa	GCM domain
90077	fa	Ubiquinol-cytochrome c reductase 8 kDa protein
90084	fa	Glutaminase
90087	fa	GlpX-like bacterial fructose-1,6-bisphosphatase
90090	fa	Primase fragment of primase-helicase protein
90097	fa	Capz alpha-1 subunit
90100	fa	Capz beta-1 subunit
90113	fa	Neurotransmitter-gated ion-channel transmembrane pore
90124	fa	ABC transporter transmembrane region
90134	fa	Albumin 1
90149	fa	DPY module
90157	fa	Myotoxin
90174	fa	BAFF receptor-like
90179	fa	Antifungal peptide scarabaecin
90184	fa	Mollusk pheromone
90189	fa	Somatomedin B domain
90194	fa	Notch domain
90198	fa	Plant C2H2 finger (QALGGH zinc finger)
90210	fa	Ran binding protein zinc finger-like
90217	fa	Ribosomal protein S27e
90222	fa	U-box
90230	fa	CCCH zinc finger
90235	fa	Zinc finger domain of DNA polymerase-alpha
90243	fa	Dimerization motif of sir4
90247	fa	Head morphogenesis protein gp7
90251	fa	Troponin T
90254	fa	Troponin I
90258	fa	Myosin rod fragments
90265	fa	Cyclic trypsin inhibitor STFI-1
90271	fa	Angiotensin
90277	fa	Antimicrobial peptide HP(2-20)
90292	fa	Transducin gamma-t1 subunit rhodopsin bound fragment (res. 60-71)
90299	fa	TBP-binding domain of the transcription factor IIIb Brf1 subunit
90304	fa	Ubiquitin interacting motif (UIM)
90309	fa	TPR domain-based design
90316	fa	Metalloporphyrin-binding designed peptides
100880	fa	Lesion bypass DNA polymerase (Y-family), little finger domain
100888	fa	Lesion bypass DNA polymerase (Y-family), catalytic domain
100900	fa	Leucocin-like bacteriocin
100905	fa	Designed trimeric coiled-coil
100908	fa	MIF4G domain-like
100911	fa	Phosphoinositide-binding clathrin adaptor, N-terminal domain
100918	fa	FIS-like
100921	fa	Heat shock protein 70kD (HSP70), peptide-binding domain
100929	fa	Phosphoinositide-binding clathrin adaptor, domain 2
